Time,LON,LAT,Eastward wind,Northward wind,Temperature above oceans,Air density above oceans,Max wave height,Swell direction,Wind wave direction,Swell period,Wind wave period,Wave direction,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Eastward current,Northward current,SOG,COG,Heading,Width,Length,Draught
23/04/2021 22:00,12.242342663716814,55.45348720176992,3.745132446289064,-2.131555557,278.427002,1.2705106735229492,,,,,,,,279.854248,,,,102097.0625,,,8.073805309734514,172.20070796460175,105.38230088495575,25,158,5.1
23/04/2021 23:00,12.529713995652177,55.35087722753623,4.123836517333984,-2.021417618,278.7368164,1.272231101989746,0.5203965902328491,319.5858459472656,298.7241516113281,3.296126365661621,2.151283264160156,312.2825927734375,2.874286651611328,279.6567383,0.2872800230979919,0.2067322731018066,0.1875,102211.875,,,17.65318841,122.6918841,121.31159420289856,25,158,5.1
24/04/2021 00:00,13.019243968253967,55.23763958553791,4.473577499389648,-2.949848175,278.7995605,1.270891189575195,0.8151673674583435,311.7977905273437,304.6814270019531,3.574870109558105,2.712073326,306.5121154785156,2.961087226867676,279.1181641,0.4440184235572815,0.238996685,0.374023438,102256,0.057769053,0.013117355,18.749382716049382,100.04021164021164,98.22222222222224,25,158,5.1
24/04/2021 01:00,13.569604596116504,55.18543158058253,4.222060203552246,-3.283951759,278.3811035,1.2720651626586914,0.8223012685775757,297.09674072265625,305.7670288085937,3.5474157333374023,2.668861389160156,302.7397461,2.979739189147949,278.8500977,0.4480569362640381,0.2598938345909118,0.363037109,102194,,,19.081747572815534,99.39708737864078,97.49126213592233,25,158,5.1
24/04/2021 02:00,14.117041837328768,55.137553306506845,3.974346160888672,-3.831329346,278.052002,1.2738733291625977,0.7554614543914795,292.93280029296875,313.3845520019531,3.547814369,2.402626037597656,301.0963439941406,3.0833845138549805,278.734375,0.4093970060348511,0.2882874608039856,0.282104492,102227.0625,,,18.936301369863013,99.08955479452057,97.26712328767124,25,158,5.1
24/04/2021 03:00,14.600870246575344,55.09541773630136,3.621224403381348,-5.002597809,277.9914551,1.2741146087646484,0.99827534,291.0551147460937,321.60333251953125,3.935313224792481,2.8166275024414062,309.2113952636719,3.318613052368164,278.5870361328125,0.5353997349739075,0.3568664193153381,0.397399902,102130,0.030888837,-0.05438852,12.215239726027397,145.03664383561642,107.09075342465754,25,158,5.1
24/04/2021 04:00,14.689649591836734,55.09844475510205,3.016113281,-5.461435318,277.8369141,1.2757558822631836,1.071444749832153,292.1033630371094,326.2426452636719,4.043731689453125,2.9234390258789062,313.8788452148437,3.383318901062012,278.3825684,0.5722417831420898,0.3643020987510681,0.439544678,102057.5,,,0,349.9,173.77551020408163,25,158,5.1
24/04/2021 05:00,14.689651571428572,55.09845492857143,2.6658287048339844,-5.414810181,277.7590332,1.2770261764526367,1.0512933731079102,297.2315368652344,330.4327697753906,3.971506118774414,2.851844787597656,317.4493408203125,3.3384246826171875,278.3825684,0.5610580444335938,0.3664959669113159,0.422088623,102096.5,,,0,349.9,174,25,158,5.1
24/04/2021 06:00,14.68965511111111,55.09844974074075,2.739919662475586,-4.991983414,277.7133789,1.277674674987793,1.036707639694214,301.1727294921875,331.7562561035156,3.9360084533691406,2.809120178222656,320.2025451660156,3.306515693664551,278.3825684,0.5533608794212341,0.3537158966064453,0.415527344,102115.3125,-0.008720005,-0.10381447,0,349.9,174,25,158,5.1
24/04/2021 07:00,14.68964024,55.09846792,2.8578758239746094,-4.993326187,277.7060547,1.2780876159667969,1.0571532249450684,298.5780029296875,333.11822509765625,3.940481185913086,2.906166076660156,323.3027648925781,3.276906967163086,278.3825684,0.5632634162902832,0.3150001168251037,0.456451416,102135.25,,,0,349.9,174,25,158,5.1
24/04/2021 08:00,14.689645166666669,55.0984632,2.885872840881348,-5.069922447,277.7573242,1.277751922607422,1.077566623687744,309.7117919921875,334.4227600097656,3.9077463150024414,2.9002456665039062,326.0903015136719,3.2710886001586914,278.3825684,0.5734916925430298,0.3219419717788696,0.464294434,102160.5625,,,0,349.9,174,25,158,5.1
24/04/2021 09:00,14.689657413793103,55.09846948275862,2.996068954467773,-4.404273033,277.9836426,1.2768030166625977,1.056159734725952,329.4109802246094,330.4740600585937,3.797562599182129,2.736854553222656,327.2494201660156,3.290665626525879,278.3825684,0.5631519556045532,0.373633862,0.40524292,102183.1875,-0.007353916,-0.09335636,0,349.9,174,25,158,5.1
24/04/2021 10:00,14.689660555555555,55.098458925925925,4.4359283447265625,-3.614264488,278.390625,1.277359962463379,1.050220608711243,346.5422363,313.5953674316406,3.744823455810547,2.912147521972656,324.8979797363281,3.274669647216797,278.3825684,0.5604634881019592,0.3478966951370239,0.433013916,102185.8125,,,0,349.9,174,25,158,5.1
24/04/2021 11:00,14.689658214285714,55.09845653571429,4.961782455444336,-2.53232193,278.7678223,1.2740440368652344,1.034219741821289,343.2680664,304.0774841308594,3.732910156,2.8069839477539062,321.90496826171875,3.266357422,278.3825684,0.552815318,0.3727710247039795,0.401275635,102163.6875,,,0,349.9,174,25,158,5.1
24/04/2021 12:00,14.689669666666669,55.09846793333334,5.139873504638672,-2.059177399,279.0883789,1.2717876434326172,1.015514254570007,339.76190185546875,299.2188720703125,3.740109443664551,2.7584362030029297,318.92218017578125,3.260556221008301,278.3825684,0.5434749722480774,0.3812389373779297,0.383453369,102157.5,0.008061556,-0.07675395,0,349.9,174,25,158,5.1
24/04/2021 13:00,14.689645777777775,55.09846777777778,5.117648124694824,-2.498264313,279.2963867,1.2701330184936523,1.0063331127166748,338.1483459472656,298.0325927734375,3.745075225830078,2.7034683227539062,316.2892761230469,3.267230987548828,278.3825684,0.5383500456809998,0.3755309581756592,0.373382568,102145.4375,,,0,349.9,173.7037037037037,25,158,5.1
24/04/2021 14:00,14.689643527173914,55.09846073369565,4.957919120788574,-2.697400093,279.3601074,1.2688970565795898,1.016270637512207,334.0979919433594,297.7708435058594,3.7570648193359375,2.674598693847656,314.3241577148437,3.2916717529296875,278.3825684,0.5431591868400574,0.3661956191062927,0.377166748,102116.625,,,0.017391304,344.65543478260867,173.9945652173913,25,158,5.072282608695652
24/04/2021 15:00,14.483806124193547,55.12661253225807,5.594945907592773,-2.967541695,279.7404785,1.2685537338256836,1.0405981540679932,333.7268066,300.1162109,3.757448196411133,2.8688735961914062,310.1842346191406,3.214479446411133,278.5870361328125,0.553980291,0.3007752299308777,0.452331543,102174.625,0.011183851,-0.0791675,17.360806451612905,281.2074193548387,278.8225806451613,25,158,5
24/04/2021 16:00,13.966468232704402,55.21321869392033,6.473064422607422,-4.621405602,279.8405762,1.2706966400146484,1.3236870765686035,315.2113952636719,307.2127990722656,3.843081474304199,3.227637291,308.08673095703125,3.297671318054199,278.734375,0.694722056,0.2174519896507263,0.658660889,102280.6875,,,18.90943396226415,277.6838574,278.1886792,25,158,5
24/04/2021 17:00,13.31425450914634,55.24112006097561,4.697866439819336,-6.280628204,279.333252,1.2734003067016602,1.6189532279968262,300.2888488769531,321.0847473144531,4.039772033691406,3.526405334472656,320.1669311523437,3.569862365722656,278.9952392578125,0.8442301154136658,0.2265692353248596,0.811523438,102309.6875,,,18.92408536585366,273.9268292682927,274.6493902439024,25,158,5
24/04/2021 18:00,12.858736906148868,55.274211964401296,2.128390312194824,-4.871487617,279.3200684,1.2745895385742188,1.2777693271636963,331.6383056640625,340.8981628417969,4.076789855957031,2.987220764160156,337.0629577636719,3.535469055175781,279.2529297,0.674912155,0.4360083937644958,0.495849609,102360.4375,0.014116091,-0.07474595,17.186245954692556,286.2868932038835,286.8074433656958,25,158,5
24/04/2021 19:00,12.44791315730337,55.40791530658106,2.0606508255004883,-3.428616524,278.7729492,1.2786540985107422,0.9478463530540466,334.0310363769531,335.4938965,3.729912757873535,2.245764732,334.3934326171875,3.404900550842285,279.6567383,0.508401632,0.4479991197586059,0.238891602,102315.0625,,,15.798394863563402,300.8338683788122,299.62600321027287,25,158,5
24/04/2021 20:00,12.202293777511963,55.456010794258376,2.369866371154785,-2.389889717,276.9921875,1.280930519104004,,,,,,,,279.854248,,,,102209.5,,,2.1818181818181817,261.4531100478469,144.6531100478469,25,158,5
24/04/2021 21:00,12.196951462395544,55.4555842,2.506533622741699,-2.600409508,276.2475586,1.282388687133789,,,,,,,,279.854248,,,,102214.6875,,,0,294.6,109.50139275766016,25,158,5
24/04/2021 22:00,12.235552438756857,55.45460193967093,2.1453399658203125,-2.78008461,276.404541,1.282758712768555,,,,,,,,279.8583984,,,,102202,,,7.374405850091408,170.1475319926874,103.82815356489944,25,158,4.917550274223035
24/04/2021 23:00,12.525502140117997,55.35617833333333,2.620125770568848,-3.450232506,277.2487793,1.2838687896728516,0.5880429148674011,337.4751281738281,329.3376159667969,3.4698400497436523,2.152381896972656,334.04962158203125,3.0014562606811523,279.6936035,0.3240473866462707,0.248321533,0.200561523,102320.3125,,,18.19306784660767,122.32758112094396,120.65781710914456,25,158,4.9
25/04/2021 00:00,13.03078427385159,55.22605617314488,3.492248535,-4.730258942,277.4411621,1.280538558959961,0.993584156,337.39569091796875,329.1686096191406,3.8534727096557617,2.962806701660156,331.8551025390625,3.2189512252807617,279.1390380859375,0.5352135896682739,0.268798828,0.459960938,102332.5625,0.067814164,0.028205136,19.196643109540634,102.78003533568904,99.87102473498231,25,158,4.9
25/04/2021 01:00,13.591456274633124,55.16978270020964,3.2945432662963867,-5.344141006,276.9145508,1.2809524536132812,1.0837335586547852,320.0064392089844,327.5270690917969,3.850798606872559,3.105628967285156,325.3782958984375,3.2646169662475586,278.8474121,0.5811874270439148,0.254394531,0.519775391,102256.375,,,19.011949685534592,97.87526205450732,94.99371069182388,25,158,4.9
25/04/2021 02:00,14.129522706834532,55.13255542446044,2.670687675476074,-6.23468399,277.2424316,1.2786903381347656,1.103173017501831,300.54693603515625,331.6578063964844,4.013911247253418,2.966162682,321.3154297,3.391596794128418,278.6060791015625,0.5863597989082336,0.335479736,0.474914551,102228.125,,,18.733992805755395,97.51744604316546,94.83273381294964,25,158,4.9
25/04/2021 03:00,14.612284390924955,55.094869036649214,2.492394447,-6.372281075,277.3518066,1.2797203063964844,1.338409662246704,298.7381591796875,335.0451965332031,4.253561019897461,3.2845230102539062,326.8386535644531,3.550802230834961,278.532959,0.7057350873947144,0.3608397841453552,0.602111816,102144.875,0.023950022,-0.08735092,11.272076788830717,146.43630017452006,104.82897033158814,25,158,4.9
25/04/2021 04:00,14.689663284090908,55.09844115909091,2.725246429,-6.400211334,277.2558594,1.2798681259155271,1.335558533668518,304.97039794921875,335.6029052734375,4.293276786804199,3.280799865722656,328.5745849609375,3.560854911804199,278.4121094,0.7050474286079407,0.3605346083641052,0.60144043,102038.625,,,0,353,173.9090909090909,25,158,4.9
25/04/2021 05:00,14.689645962962963,55.09845618518518,3.306667328,-6.516898155,277.0761719,1.281062126159668,1.3472845554351809,312.2839660644531,335.24237060546875,4.299706459,3.2934341430664062,330.5387268066406,3.544701576,278.4121094,0.7086523771286011,0.3402709364891052,0.615966797,102046.75,,,0,353,173.77777777777777,25,158,4.9
25/04/2021 06:00,14.689642964285714,55.09845321428571,3.6538047790527344,-6.934204102,276.947998,1.281879425048828,1.4107952117919922,315.1878967285156,334.1031799316406,4.305533409118652,3.3680191040039062,331.8744506835937,3.5427160263061523,278.4121094,0.7386083006858826,0.2998189330101013,0.669433594,102063.5,-0.019425873,-0.112777434,0,353,174,25,158,4.9
25/04/2021 07:00,14.689637888888887,55.09845722222222,3.39276123,-7.18597126,276.9233398,1.2829389572143557,1.5391757488250732,313.3257751464844,334.8829345703125,4.307939529418945,3.474439621,333.4893493652344,3.5773487091064453,278.4121094,0.8004809617996216,0.2694411277770996,0.752380371,102096.0625,,,0,353,174,25,158,4.9
25/04/2021 08:00,14.68965225,55.09845860714285,3.177199363708496,-6.766964912,277.0270996,1.2824726104736328,1.6111016273498535,326.8333435058594,335.8798828,4.359635353088379,3.540125846862793,334.9918212890625,3.651200294494629,278.4121094,0.8371478915214539,0.3067580461502075,0.778564453,102094.0625,,,0,353,174,25,158,4.9
25/04/2021 09:00,14.689652892857142,55.09844689285715,3.258382797241211,-6.361655235,277.3427734,1.2807817459106443,1.5780915021896362,341.5503845214844,334.9333801269531,4.425793647766113,3.51313591,335.76910400390625,3.715466499328613,278.4121094,0.823540211,0.3828387260437011,0.727539063,102128.3125,-0.012862373,-0.11772522,0,353,174,25,158,4.9
25/04/2021 10:00,14.689658535714283,55.09845453571428,3.147047996520996,-5.130703926,277.6225586,1.2788152694702148,1.453522562980652,342.4592590332031,329.54559326171875,4.267308235168457,2.9668960571289062,336.1236267089844,3.7623043060302734,278.4121094,0.7635942101478577,0.571655273,0.487915039,102129.4375,,,0,353,174,25,158,4.9
25/04/2021 11:00,14.689643758620688,55.09846410344828,3.018413543701172,-4.161673546,277.9799805,1.2767095565795898,1.3116586208343506,340.38983154296875,323.8771667480469,4.110195159912109,2.4269790649414062,336.4588928222656,3.795498847961426,278.4121094,0.6920714974403381,0.6092163324356079,0.308319092,102123.5,,,0,353,174,25,158,4.9
25/04/2021 12:00,14.689638344827586,55.09845196551724,2.3052635192871094,-3.761301041,278.2067871,1.2748794555664062,1.180837869644165,338.5221862792969,324.8833923339844,3.992808341979981,2.033343315124512,336.9679260253906,3.816844940185547,278.4121094,0.6254147291183472,0.5915283560752869,0.186767578,102134.75,-0.015299967,-0.08037752,0,353,174,25,158,4.9
25/04/2021 13:00,14.68964851724138,55.098458,1.308685302734375,-3.136490822,278.3435059,1.2740259170532229,1.074791431427002,338.4680176,329.0838928222656,3.943993568,1.845008850097656,337.4333496,3.821619033813477,278.4121094,0.5709322690963745,0.5493925213813782,0.134094238,102132.75,,,0,353,173.41379310344828,25,158,4.9
