,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,SOG,COG,Heading,Width,Length,Draught,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction
3601,2021-05-31 04:00:00,14.689645765957447,55.09845582978723,283.974365234375,1.2512311935424805,0.4905576109886169,3.682764053344727,3.278724670410156,3.6023197174072266,284.4423828125,0.267733097076416,0.260101318359375,0.03326416015625,102458.8125,0.0,339.8,173.74468085106383,25.0,158.0,5.2,2.7582118156841533,0.0169899871367825,97.79358002617585,99.42384872530192,113.60823675926696,158.5531792336322,112.89710089500916
3602,2021-05-31 05:00:00,14.68964277777778,55.098463592592594,284.0548095703125,1.250330924987793,0.4845977425575256,3.6314830780029297,3.308631896972656,3.52876091003418,284.4423828125,0.2640987634658813,0.2541046142578125,0.0394134521484375,102433.4375,0.0,339.8,173.92592592592592,25.0,158.0,5.2,3.070643919939464,0.0169899871367825,98.850895367752,99.605093800164,113.70032472963686,158.50466413851137,114.71089907045716
3603,2021-05-31 06:00:00,14.689660206896551,55.09845368965517,284.18212890625,1.249921798706055,0.4902477264404297,3.614221572875977,2.11270809173584,3.414636611938477,284.4423828125,0.2664769887924194,0.2488835155963897,0.07781982421875,102408.375,0.0,339.8,174.0,25.0,158.0,5.2,3.604343296531736,0.0162436173364148,100.92021864134767,13.21284915826834,112.94973754882812,80.443603515625,115.68000793457033
3604,2021-05-31 07:00:00,14.68965136,55.09845828,284.31640625,1.2490034103393557,0.5069340467453003,3.5985164642333984,2.29019832611084,3.2722835540771484,284.4423828125,0.2763731777667999,0.2437437623739242,0.114013671875,102363.5,0.0,339.8,174.0,25.0,158.0,5.2,4.304052968754553,0.0169899871367825,105.52210008934932,99.67916787423808,112.03114318847656,79.0653076171875,122.92080688476562
3605,2021-05-31 08:00:00,14.68963748275862,55.09847193103449,284.469482421875,1.2478055953979492,0.5478578805923462,3.61723518371582,2.2817153930664062,3.1197986602783203,284.4423828125,0.2941521108150482,0.2346537262201309,0.159332275390625,102349.375,0.0,339.8,174.0,25.0,158.0,5.2,4.933525877649577,0.0169899871367825,107.81756333923704,99.67916787423808,112.47908020019533,71.75041198730469,73.12406921386719
3606,2021-05-31 09:00:00,14.689641750000002,55.09846871428572,284.586181640625,1.2474069595336914,0.581864595413208,3.6211185455322266,2.17319393157959,3.0095462799072266,284.4423828125,0.3122076988220215,0.2254853844642639,0.2024993896484375,102318.0625,0.0,339.8,174.0,25.0,158.0,5.2,5.394465490909896,0.038847381778029,110.60625974573084,77.3053698110084,113.61455917358398,66.936264038086,73.49794006347656
3607,2021-05-31 10:00:00,14.689644933333334,55.09845763333333,284.648681640625,1.2494754791259766,0.5685401558876038,3.532658576965332,2.3512954711914062,3.031620979309082,284.4423828125,0.3037462532520294,0.2281036376953125,0.182464599609375,102298.8125,0.0,339.8,174.0,25.0,158.0,5.2,4.850147395112604,0.0169899871367825,113.56086564931178,99.67916787423808,130.95687103271484,69.97622680664065,79.84489440917969
3608,2021-05-31 11:00:00,14.68964127586207,55.09846682758621,284.704833984375,1.2477960586547852,0.5912216901779175,3.597987174987793,2.28061580657959,2.971888542175293,284.4423828125,0.3152889609336853,0.2120208740234375,0.22344970703125,102243.75,0.0,339.8,174.0,25.0,158.0,5.2,5.329838552542821,0.0169899871367825,116.2744025161744,99.67916787423808,130.86014938354492,64.43685913085929,73.85758972167969
3609,2021-05-31 12:00:00,14.68963748275862,55.09845675862069,284.781494140625,1.2463102340698242,0.6255673170089722,3.60866641998291,2.373207092285156,2.91133975982666,284.4423828125,0.3349334597587585,0.2028350830078125,0.2592010498046875,102199.6875,0.0,339.8,174.0,25.0,158.0,5.2,5.716838351955934,0.0522586235304839,114.86840031583722,84.87282188874075,127.64007949829102,65.73692321777344,72.35603332519531
3610,2021-05-31 13:00:00,14.689646535714289,55.09844889285714,284.93017578125,1.2445030212402344,0.6651102900505066,3.5790929794311523,2.443275451660156,2.8812170028686523,284.4423828125,0.3568213582038879,0.19879150390625,0.290130615234375,102146.6875,0.0,339.8,174.0,25.0,158.0,5.2,5.8382285778254825,0.0169899871367825,114.59932408536888,99.67916787423808,139.5710334777832,65.62812805175781,73.60528564453125
