Time,LON,LAT,Eastward wind,Northward wind,Temperature above oceans,Air density above oceans,Max wave height,Swell direction,Wind wave direction,Swell period,Wind wave period,Wave direction,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Eastward current,Northward current,SOG,COG,Heading,Width,Length,Draught
2021-06-22 07:00:00,14.689643384615383,55.098470038461535,5.305901527404785,-2.5156774520874023,289.3486328125,1.2061920166015625,0.984721839427948,322.2256164550781,313.6729431152344,3.645309448242188,2.52640438079834,315.4213256835937,3.227463722229004,290.2177734375,0.5248622894287109,0.387786865234375,0.334716796875,100923.5625,,,0.0,350.5,174.0,25.0,158.0,5.5
2021-06-22 08:00:00,14.689650321428571,55.09846407142857,5.789501190185547,-2.122486114501953,289.4765625,1.206979751586914,0.9665634036064148,323.91082763671875,305.33740234375,3.6945276260375977,2.58060359954834,314.11053466796875,3.2769250869750977,290.2177734375,0.5161051750183105,0.383819580078125,0.3310546875,101004.5,,,0.0,350.5,174.0,25.0,158.0,5.5
2021-06-22 09:00:00,14.689639071428571,55.0984665,5.478981971740723,-1.8062782287597656,289.644775390625,1.207204818725586,0.9621428847312928,322.9771728515625,299.4856872558594,3.717295646667481,2.559364318847656,312.7467346191406,3.306283950805664,290.2177734375,0.5141240954399109,0.377899169921875,0.32843017578125,101048.5625,0.01539675,-0.07093764,0.0,350.5,174.0,25.0,158.0,5.5
2021-06-22 10:00:00,14.689641833333331,55.09846003333334,5.659899711608887,-2.018909454345703,289.87158203125,1.213115692138672,1.0522007942199707,352.6256408691406,293.2069091796875,3.7650556564331055,2.96390438079834,307.3978881835937,3.2880306243896484,290.2177734375,0.5592028498649597,0.26239013671875,0.4755859375,101084.8125,,,0.0,350.5,174.0,25.0,158.0,5.5
2021-06-22 11:00:00,14.689650827586206,55.09845631034483,6.317235946655273,-0.8429145812988281,289.96728515625,1.2113666534423828,1.106806755065918,348.5545654296875,285.4143371582031,3.7454442977905273,2.99332332611084,302.5042419433594,3.327067375183105,290.2177734375,0.5866450071334839,0.2871155142784118,0.49346923828125,101147.75,,,0.0,350.5,174.0,25.0,158.0,5.5
2021-06-22 12:00:00,14.689645766666668,55.0984573,6.441371917724609,-0.3169593811035156,289.9833984375,1.211003303527832,1.1633617877960205,348.83795166015625,278.8511962890625,3.785794258117676,3.09403133392334,290.0585632324219,3.354045867919922,290.2177734375,0.6149423718452454,0.283416748046875,0.533782958984375,101157.9375,0.026990036,-0.053977232,0.0,350.5,174.0,25.0,158.0,5.5
2021-06-22 13:00:00,14.689635466666664,55.098448733333335,6.576296806335449,0.6068296432495117,289.93994140625,1.2107572555541992,1.1741273403167725,335.65106201171875,274.9422302246094,3.91916561126709,3.10001277923584,282.0339660644531,3.3841094970703125,290.2177734375,0.6199403405189514,0.316436767578125,0.527618408203125,101161.75,,,0.0,350.5,173.66666666666666,25.0,158.0,5.5
2021-06-22 14:00:00,14.689640706666664,55.09845168666666,7.358199119567871,1.2450523376464844,289.982421875,1.210834503173828,1.236179232597351,355.58209228515625,273.51025390625,3.889338493347168,3.224037170410156,276.1395874023437,3.392703056335449,290.2177734375,0.6504851579666138,0.251312255859375,0.59466552734375,101195.625,,,0.036,344.07733333333334,173.99333333333334,25.0,158.0,5.428
2021-06-22 15:00:00,14.50596592845787,55.12757114785374,7.749459266662598,1.164809226989746,290.09716796875,1.211444854736328,1.3928844928741455,344.9079895019531,271.509521484375,3.982121467590332,3.331825256347656,273.2311096191406,3.4350032806396484,290.10888671875,0.7240767478942871,0.22552490234375,0.684478759765625,101306.5,0.052045997,-0.025891483,16.211923688394275,281.09364069952306,280.2591414944356,25.0,158.0,5.4
2021-06-22 16:00:00,13.990153886578453,55.21729149905482,7.72622013092041,0.9095697402954102,290.57666015625,1.2130727767944336,1.3259034156799316,298.5964050292969,268.9574279785156,3.9278697967529297,3.262977600097656,270.3253479003906,3.414916038513184,290.169189453125,0.6936760544776917,0.244873046875,0.64312744140625,101412.0625,,,19.286011342155007,279.56446124763704,278.3024574669187,25.0,158.0,5.4
2021-06-22 17:00:00,13.351877389548694,55.2490401567696,6.408748626708984,1.0682363510131836,290.779541015625,1.2132930755615234,1.2427680492401123,303.3969116210937,269.4598388671875,3.690554618835449,3.194374084472656,271.69940185546875,3.2478342056274414,290.187744140625,0.6581013202667236,0.2031859755516052,0.62493896484375,101388.625,,,19.10071258907364,273.03444180522564,271.498812351544,25.0,158.0,5.4
2021-06-22 18:00:00,12.870709730283911,55.273629206624605,5.498439788818359,1.3585691452026367,290.946044921875,1.2131471633911133,0.8905045986175537,255.73399353027344,269.89801025390625,3.346395492553711,2.855018615722656,268.5390319824219,2.928221702575684,290.150634765625,0.4807449579238891,0.1777037978172302,0.445648193359375,101453.125,0.0772577,-0.021318875,17.232492113564668,284.046214511041,281.7697160883281,25.0,158.0,5.4
2021-06-22 19:00:00,12.425189375579595,55.41364436166924,4.006526947021484,0.9263763427734376,291.25244140625,1.2081975936889648,0.5320462584495544,254.2792358398437,275.269775390625,2.89572811126709,2.11112117767334,260.4721374511719,2.66013240814209,290.35986328125,0.296130359172821,0.2225491404533386,0.175933837890625,101396.875,,,17.487017001545595,296.77310664605875,294.34621329211745,25.0,158.0,5.4
2021-06-22 20:00:00,12.199172292746114,55.45571887564767,3.274587631225586,0.8361959457397461,289.52978515625,1.2100982666015625,,,,,,,,290.4970703125,,,,101323.5,,,1.5427461139896372,275.6018134715026,135.89896373056996,25.0,158.0,5.4
2021-06-22 21:00:00,12.196959193353475,55.45558991238671,3.43496322631836,0.5057554244995117,288.7301025390625,1.2120790481567385,,,,,,,,290.4970703125,,,,101343.625,,,0.0,298.0,109.76737160120844,25.0,158.0,5.4
2021-06-22 22:00:00,12.247214595903166,55.45194672067039,3.771276473999024,0.6693019866943359,288.282470703125,1.2183570861816406,,,,,,,,290.281494140625,,,,101397.4375,,,8.65996275605214,173.13333333333335,109.05772811918064,25.0,158.0,5.474301675977654
