Time,LON,LAT,Eastward wind,Northward wind,Temperature above oceans,Air density above oceans,Max wave height,Swell direction,Wind wave direction,Swell period,Wind wave period,Wave direction,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Eastward current,Northward current,Draught,Width,Length,SOG,COG,Heading
01/01/21 00:00,14.6896632,55.09845188,2.267687798,6.741481781,277.3110352,1.25932312,1.893613815,196.8540497,196.7496643,4.818881035,3.818458557,196.6100616,4.1543293,279.8583984,0.985695481,0.566879213,0.805267334,100445.5,0.11368979,0.044994045,5.026295125,24,158,0,358.9,174
01/01/21 01:00,14.68965898,55.09845072,1.782680511,6.410274506,277.3283691,1.25998497,1.752302647,200.1227722,193.1520081,4.755800247,3.470215797,196.2092743,4.130579948,279.8583984,0.916525483,0.653060913,0.64100647,100439.6875,0.11368979,0.044994045,5.013147563,24,158,0,358.9,174
01/01/21 02:00,14.68964827,55.09846836,1.154659271,6.385134697,277.390625,1.26024437,1.619775295,202.4983826,186.4249115,4.645083427,3.259681702,194.8579712,4.083754539,279.8583984,0.851446569,0.650009155,0.545059204,100464.375,0.08398378,0.05400039,5.021912604,24,158,0,358.9,174
01/01/21 03:00,14.68964624,55.09847095,0.348800659,6.094658852,277.411377,1.260148048,1.518735886,203.9569855,180.7259216,4.588383675,3.177906036,192.7320709,4.010501862,279.8583984,0.799148977,0.604841769,0.515686035,100443.625,0.08398378,0.05400039,5.007304201,24,158,0,358.9,174
01/01/21 04:00,14.68964395,55.09846224,-0.593128204,6.153185844,277.4306641,1.260634422,1.455034256,208.4862976,177.7616272,4.528841019,3.281654358,189.7314301,3.913361549,279.8583984,0.767285407,0.522369385,0.549880981,100437.9375,0.08398378,0.05400039,5.007888538,24,158,0,358.9,174
01/01/21 05:00,14.68964852,55.09845506,-1.140082359,6.917303085,277.3896484,1.260748863,1.449674726,216.1848755,175.1987,4.456522942,3.420509338,185.748291,3.809428215,279.8583984,0.765216053,0.429046631,0.621551514,100426.3125,0.048465375,0.099054195,5.016434453,24,158,0,358.9,174
01/01/21 06:00,14.68963615,55.09846972,-1.244867325,7.608953476,277.3205566,1.261436462,1.518331766,220.6243134,174.2942963,4.351818085,3.521644592,181.5362396,3.737560272,279.8583984,0.79801935,0.35623163,0.705245972,100440.9375,0.048465375,0.099054195,5.021130011,24,158,0,358.9,174
01/01/21 07:00,14.68964056,55.09846554,-0.910214424,7.986181259,277.1555176,1.261737823,1.62313962,212.3095245,174.913208,4.303656578,3.603797913,178.7866669,3.731513023,279.8583984,0.848174989,0.325363159,0.779129028,100438.125,0.048465375,0.099054195,5.014086674,24,158,0,358.9,174
01/01/21 08:00,14.55927495,55.12162905,0.137990952,7.647350311,276.9003906,1.261916161,1.661037803,187.4455872,178.7618256,4.291309357,3.667457581,179.405365,3.757862091,279.699585,0.86541307,0.323892236,0.801956177,100538,0.08303345,0.062728316,5.017722814,24,158,14.57839388,299.5735135,269.9005736
01/01/21 09:00,14.15089594,55.26179856,1.049883842,6.617632866,276.7055664,1.262234688,1.501637459,165.5818481,185.1152344,4.187211037,3.145606995,179.1591034,3.803910255,279.8203125,0.785674632,0.452439547,0.578048706,100602.75,0.06186474,0.083661154,5.019206874,24,158,18.14869565,302.2745078,300.1304348
01/01/21 10:00,13.83785895,55.39647945,0.007601738,4.089465141,276.3098145,1.256281853,1.235528469,170.8204651,182.2113037,4.012717247,2.120399475,177.6186981,3.819602013,,0.654635608,0.556524932,0.236434937,100173.0625,0.0653777,0.06580221,5.01966351,24,158,9.686510264,163.9223182,230.1173021
01/01/21 11:00,13.85009009,55.39048487,0.516915321,3.786379814,276.3999023,1.256545067,1.204396725,170.4320831,188.9681854,4.020009041,2.090308189,177.41716,3.82054615,,0.638782203,0.555404902,0.22618103,100184.1875,0.08789544,0.03077736,5.019008524,24,158,11.25211194,117.0032845,178.6536145
01/01/21 12:00,14.15540819,55.2553792,2.151406288,5.039320946,277.1340332,1.262829781,1.27590692,173.4234467,193.9165039,4.095174789,3.029945374,179.7164917,3.815267563,279.8203125,0.67408061,0.598373413,0.263031006,100630.8125,0.068978846,0.05239465,5.020451764,24,158,18.11962747,125.8293849,125.4462963
01/01/21 13:00,14.56350932,55.11239861,2.640032768,4.693804741,277.2487793,1.262052536,1.256175518,175.8579254,209.7375641,4.109553337,2.299049377,180.7403564,3.845271111,279.699585,0.664395332,0.611022949,0.254058838,100555.875,0.080817536,0.021035006,5.021528173,24,158,14.3797271,128.3521281,114.0779727
01/01/21 14:00,14.68964734,55.09845723,2.640167236,3.999181747,277.2963867,1.26174736,1.217085838,175.8926239,211.9921265,4.077077866,2.288490295,180.1230774,3.858938217,279.8583984,0.644572377,0.603851497,0.213348389,100496.0625,0.06401802,0.005087642,5.020227019,24,158,0,348.5,174.2934473
01/01/21 15:00,14.62505706,55.10139196,2.687847137,3.530452728,277.3132324,1.261447906,1.126986742,175.8716583,213.3753052,4.03202343,2.227210999,180.4485931,3.823771477,279.8583984,0.599344671,0.562347412,0.190124512,100527.0625,0.06401802,0.005087642,5.019630041,24,158,10.44236111,302.9255763,238.3217593
01/01/21 16:00,14.23630801,55.18057346,3.051608086,3.542446136,277.3918457,1.261124611,0.9708004,175.4521027,223.1813812,3.91065979,2.75693512,182.5848846,3.664199829,279.8203125,0.519174814,0.472839355,0.175598145,100662.625,0.036050152,0.011568375,5.021232834,24,158,18.33485401,288.2666756,285.7773085
01/01/21 17:00,13.81700924,55.22528516,3.526662827,2.946798325,277.0483398,1.262513161,0.906769097,172.8993988,245.3487701,3.73775959,2.86832428,190.1995087,3.430874825,279.7103271,0.488460839,0.407571703,0.215682983,100627.6875,0.06761564,-0.04330415,5.019496386,24,158,18.221673,274.6246448,272.1100889
01/01/21 18:00,13.1655469,55.25118787,3.865514755,2.056453705,276.5449219,1.263273239,0.878719568,180.6334076,247.7422638,3.547224998,2.436707497,207.0099487,3.144148827,279.506958,0.476178408,0.358429134,0.297042847,100630,,,5.022319146,24,158,18.21317254,273.6881517,271.6231388
01/01/21 19:00,12.6837953,55.31466151,1.979595184,0.744322777,275.5429688,,,,,,,,,,,,,100653.3125,0.1667564,0.102759294,5.021507566,24,158,17.13216266,299.2649574,297.0041924
01/01/21 20:00,12.3234742,55.44480693,1.21307373,0.604650497,274.8361816,1.267701149,,,,,,,,277.8317871,,,,100523.25,,,5.017636974,24,158,13.24756098,288.1647877,261.4653287
01/01/21 21:00,12.19694976,55.4555818,1.065618515,0.555459023,274.6179199,1.268546104,,,,,,,,277.8317871,,,,100562,,,5.018809374,24,158,0,291.2,110
01/01/21 22:00,12.19755877,55.45565429,1.273382187,0.504751205,274.84375,1.267720222,,,,,,,,278.3225098,,,,100571.0625,,,5.021335957,24,158,0.645104214,275.85079,107.5289331
01/01/21 23:00,12.39649911,55.40888889,1.961223602,0.128341675,275.7402344,1.26835537,0.392375648,191.3049774,24.07685852,3.281131744,3.395301819,191.331955,3.276981354,278.6567383,0.213887274,0.213531494,0.005706787,100731.3125,,,5.019318868,24,158,14.76892726,121.5135065,120.9144998
02/01/21 00:00,12.55815396,55.34536737,1.948678017,-0.589313507,275.6643066,1.269827843,0.367671072,192.5201111,23.19634628,3.237737656,3.41934967,192.9483643,3.212713242,278.6567383,0.201766968,0.199554443,0.013916016,100793,0.13163747,0.053018827,4.846489697,24,158,17.6380479,123.4722611,122.9086375
02/01/21 01:00,13.00914109,55.23620592,3.12463665,-0.88515377,276.5476074,1.264184952,0.523996055,215.7193909,268.4755249,3.121803284,1.953041077,224.1907959,2.87033844,279.5458984,0.290663421,0.255126953,0.13671875,100891.4375,0.06828287,-0.0802168,4.835395257,24,158,18.17445545,101.5163092,100.645083
02/01/21 02:00,13.60171329,55.18043804,3.033529282,-0.894751549,276.5551758,1.265247345,0.659787118,213.2753296,274.1308899,3.17079258,2.095863342,226.6122131,2.930314064,279.8006592,0.362990141,0.302001953,0.185302734,100896.9375,0.010344032,-0.002931076,4.847287314,24,158,18.477997,98.46318126,97.18224137
02/01/21 03:00,14.0956291,55.13834999,3.556490898,-0.364193916,276.784668,1.265342712,0.777761042,205.8186188,301.836853,3.453475952,2.614417076,212.2962189,3.294418335,279.8120117,0.419300258,0.380310059,0.143768311,100962.875,-0.000480872,-0.041553374,4.836677862,24,158,18.37597648,99.06400136,97.9290899
02/01/21 04:00,14.56226967,55.09682264,4.0837183,-0.029998779,277.0827637,1.263822556,0.970518768,206.5477142,281.8334045,3.665061951,1.961341858,210.9650116,3.519798279,279.8989258,0.516771555,0.482055664,0.160766602,100921.375,0.04101228,-0.032352895,4.848356419,24,158,14.00482822,124.7600709,103.7567244
02/01/21 05:00,14.68962671,55.09846868,4.163427353,-0.61739254,277.0507813,1.264598846,1.002146959,206.6859741,290.8699951,3.749615669,1.967811584,210.2852478,3.616803169,280.0695801,0.532829046,0.50491333,0.152496338,100877.8125,0.009958952,-0.051476594,4.814989186,24,158,0,345.7,173.8301887
02/01/21 06:00,14.6896366,55.09846051,3.523010254,-1.78539753,277.0705566,1.266330719,0.960895658,206.9298096,304.5680237,3.755608559,1.99912262,210.65242,3.618889809,280.0695801,0.511509061,0.475891113,0.182998657,100919.3125,0.009958952,-0.051476594,4.879442688,24,158,0,345.7,174
02/01/21 07:00,14.68964996,55.09847227,2.653674126,-2.251688004,277.0488281,1.267864227,0.915243387,208.4339752,316.7259216,3.719349861,1.854957581,210.6936188,3.614003181,280.0695801,0.487646461,0.453582764,0.176345825,100989.5625,0.009958952,-0.051476594,4.841091046,24,158,0,345.7,174
02/01/21 08:00,14.68964409,55.09846868,1.989815712,-2.226254463,276.9545898,1.269463539,0.865614891,209.4020386,328.1697388,3.671761513,1.837013245,210.4168854,3.609383583,280.0695801,0.461443067,0.450805664,0.090301514,101062.8125,-0.000868855,-0.05505436,4.814711609,24,158,0,345.7,174
02/01/21 09:00,14.68963867,55.09845891,1.784893036,-2.16656208,276.9633789,1.27098465,0.816408813,209.629776,14.5043993,3.628958702,3.028175354,210.0838776,3.596121788,280.0695801,0.435950696,0.428833008,0.053863525,101126.625,-0.000868855,-0.05505436,4.856744777,24,158,0,345.7,174
02/01/21 10:00,14.68964534,55.09845372,1.900897026,-2.769317627,276.5922852,1.272296906,0.766725302,209.4559937,315.8229675,3.665597916,1.728675842,211.0336914,3.580636978,280.0695801,0.408775717,0.396331787,0.093093872,101204.25,-0.000868855,-0.05505436,4.814711609,24,158,0,345.7,174
02/01/21 11:00,14.68963961,55.09845497,1.459414482,-2.895217896,276.5668945,1.273442268,0.730143905,209.3472748,329.2819214,3.61986351,1.955848694,212.065033,3.51036644,280.0695801,0.390754193,0.373657227,0.10723877,101233.5,0.001416448,-0.05344022,4.839721344,24,158,0,345.7,174
02/01/21 12:00,14.6896482,55.09845923,1.361224174,-2.723593712,276.4055176,1.27400589,0.697846711,209.4989777,333.6219482,3.572447777,2.050024986,214.1527557,3.430846214,280.0695801,0.374481946,0.355072021,0.114227295,101258.75,0.001416448,-0.05344022,4.82739403,24,158,0,345.7,174
02/01/21 13:00,14.6896316,55.09846514,1.48177433,-2.929208755,276.4140625,1.275167465,0.667210102,210.3445435,332.8210449,3.520850182,1.946120262,217.1248779,3.348731041,280.0695801,0.359138191,0.338531494,0.118331909,101294.1875,0.001416448,-0.05344022,4.844134827,24,158,0,345.7,174
02/01/21 14:00,14.68964975,55.0984578,0.927010536,-3.243356705,276.3425293,1.275405884,0.639397681,213.7113342,343.2526855,3.41838932,1.895851135,220.3315887,3.263970375,280.0695801,0.344897628,0.326522827,0.109359741,101346.9375,-0.009000748,-0.05413258,4.841091046,24,158,0,345.7,174
02/01/21 15:00,14.68964482,55.09845248,0.150203705,-3.330731392,276.2844238,1.276317596,0.607672691,217.5856171,354.7344055,3.329776764,1.840614319,222.6296234,3.192569733,280.0695801,0.328850687,0.313491821,0.097915649,101404.25,-0.009000748,-0.05413258,5.060322741,24,158,0.038344071,340.4140539,174.0722427
02/01/21 16:00,14.4767728,55.14104451,-0.466897964,-3.128424644,276.0825195,1.276828766,0.540048957,224.3085327,12.51939201,3.138738632,2.087172508,229.1421051,3.02472496,279.8989258,0.294076085,0.281790167,0.073608398,101549.75,-0.018951688,-0.031423718,5.289393507,24,158,16.5965621,295.2424584,292.1056298
02/01/21 17:00,14.02722663,55.2208583,-1.304522514,-2.891016006,275.3857422,1.281129837,0.399803281,327.1730042,31.15334702,2.857550621,2.698402405,346.961853,2.774542809,279.8120117,0.221009374,0.210641488,0.048858643,101694.375,-0.06104697,-0.030051654,5.291469132,24,158,18.97664515,273.5975657,272.2581467
02/01/21 18:00,13.36920927,55.24611099,-2.879446983,-2.74128437,274.8586426,1.28185463,0.399174333,28.5792675,48.9811554,2.653935432,2.013526917,38.42834473,2.419682503,279.6948242,0.225031614,0.168548599,0.140487671,101675.625,-0.046997413,0.021591749,5.289620901,24,158,18.9586509,273.7914148,271.6027198
02/01/21 19:00,12.91651227,55.27199307,-3.465402603,-2.341935158,274.8273926,1.282606125,0.430037022,34.83287048,55.75839233,2.712183952,2.183265686,47.73482513,2.421656609,279.5458984,0.242385805,0.160891771,0.179931641,101758.125,0.003440634,0.00671264,5.290871531,24,158,18.15292038,281.801931,279.2859059
02/01/21 20:00,12.48357999,55.39790375,-2.934170723,-1.448121071,273.8491211,1.288874626,0.289656579,57.53970718,66.03800964,2.370571136,1.728126526,59.99076843,2.228969574,278.6567383,0.17043668,0.141723633,0.086029053,101774.1875,,,5.290442653,24,158,16.85615057,303.2146285,300.721114
02/01/21 21:00,12.20490686,55.45634856,-2.305826187,-1.157172203,273.2746582,1.289497375,,,,,,,,278.3225098,,,,101690.5625,,,5.289813944,24,158,2.646829347,277.1993924,143.3332283
02/01/21 22:00,12.19695058,55.45558323,-2.480545044,-0.821613312,273.5424805,1.290401459,,,,,,,,278.3210449,,,,101729.8125,,,5.293987416,24,158,0,281.4,109.9331476
02/01/21 23:00,12.23319063,55.4523206,-2.111362457,-0.806777954,273.7219238,1.290314674,,,,,,,,278.3210449,,,,101760.5625,,,5.163580302,24,158,5.789541751,194.9506881,107.5831923
03/01/21 00:00,12.54911158,55.34990282,-2.767102242,-1.473874092,274.6098633,1.289616585,0.266586006,60.52636337,53.85394287,2.301758766,1.676307678,59.42120743,2.163086891,278.5863037,0.159840703,0.130076885,0.081848145,101933.5625,0.04056766,0.026808089,4.925999803,24,158,17.33568353,122.8786152,122.4394279
03/01/21 01:00,12.99147703,55.22957635,-3.572928429,-1.85680294,276.244873,1.280282021,0.433709681,56.81214523,58.71112061,2.787067413,2.299231529,58.35875702,2.422834396,279.340332,0.246271253,0.123785093,0.212890625,101960.375,-0.011407047,-0.016530382,4.932305809,24,158,18.51721901,103.5901766,102.2311332
03/01/21 02:00,13.56699384,55.18206911,-3.790223122,-2.490304947,276.8620605,1.279921532,0.484597087,55.21868134,59.9979248,2.827404022,2.333656311,59.41773987,2.41650486,279.4056396,0.272533655,0.111199133,0.248779297,101954.9375,-0.077050254,0.03196535,4.932775417,24,158,18.89496702,96.67739629,95.17814934
03/01/21 03:00,14.11930598,55.14530413,-4.570572853,-3.130850792,277.3122559,1.278132439,0.506143034,63.59205627,57.25886536,2.818258286,2.225624084,61.831604,2.486410141,279.6300049,0.279138684,0.120846167,0.238128662,101995.0625,-0.088380344,-0.044817008,4.933278725,24,158,19.04517375,98.99731305,97.6042471
03/01/21 04:00,14.57458828,55.09798623,-6.157269478,-2.934244156,277.7070313,1.274728775,0.810254157,75.1947937,61.02124023,3.122550964,2.658301353,61.21981049,2.693572998,279.7432861,0.434647799,0.115683004,0.418670654,101930.5,-0.08917181,-0.023875091,4.930418433,24,158,13.73646055,136.9592403,109.9104478
03/01/21 05:00,14.68964635,55.09844975,-6.786257744,-3.137875557,277.9042969,1.274303436,1.076042295,41.19132233,64.91548157,3.219595909,2.857092857,64.33616638,2.878630638,279.8809814,0.570932388,0.138391137,0.553710938,101859.625,-0.13762508,-0.012044531,4.944862406,24,158,0,356,174.6415094
03/01/21 06:00,14.68964866,55.09846731,-7.74541378,-2.77904129,278.1721191,1.273626328,1.39200139,19.23986053,69.23951721,3.425136566,3.101294518,67.75994873,3.117643356,279.8809814,0.722011447,0.162280291,0.703369141,101903.375,-0.13762508,-0.012044531,4.910248739,24,158,0,356,174
03/01/21 07:00,14.68965683,55.09846115,-8.591992378,-1.775278091,278.4824219,1.273803711,1.705064535,18.58265114,75.18005371,3.692646027,3.360754967,72.76228333,3.37983036,279.8809814,0.878118038,0.20904237,0.852722168,101974.875,-0.13762508,-0.012044531,4.909907115,24,158,0,356,174
03/01/21 08:00,14.68966029,55.09846457,-9.144638062,-1.862369537,278.7058105,1.274799347,1.982043982,37.82615662,78.28781128,4.034696579,3.612647057,76.59832764,3.639910698,279.8809814,1.012885332,0.253048718,0.980407715,101982.625,-0.15940627,0.018298816,4.910614766,24,158,0,356,174
03/01/21 09:00,14.6896318,55.09845342,-9.611304283,-2.403729439,278.800293,1.274753571,2.248398542,84.83145905,76.57511902,4.271753311,3.872900963,76.86732483,3.894861221,279.8809814,1.14803648,0.264785767,1.116912842,101976.875,-0.15940627,0.018298816,4.961492436,24,158,0,356,174
03/01/21 10:00,14.68964459,55.0984574,-10.83874226,-1.408548355,277.9946289,1.273499489,2.586091757,43.14828873,79.27116394,4.511198044,4.113135338,78.11428833,4.134366989,279.8809814,1.308475494,0.297149658,1.273956299,102024.75,-0.15940627,0.018298816,4.929721344,24,158,0,356,174
03/01/21 11:00,14.68963982,55.09846318,-10.91186905,-2.126312256,278.1484375,1.273490906,2.855469465,76.51933289,78.74412537,4.816550255,4.328589439,78.59454346,4.358542442,279.8809814,1.449990392,0.344833374,1.407592773,102022.875,-0.19105113,0.030981632,4.922862572,24,158,0,356,174
03/01/21 12:00,14.68963732,55.09844794,-11.48435688,-3.535608292,278.3720703,1.272436142,3.162606955,127.2604904,74.43484497,4.919519424,4.540747643,76.04237366,4.562036514,279.8809814,1.597991824,0.35798645,1.55670166,102005.75,-0.19105113,0.030981632,4.911007905,24,158,0,356,174
03/01/21 13:00,14.68964108,55.09844978,-11.57262039,-3.849868774,278.5073242,1.273365021,3.480098724,125.3349686,70.7071228,5.267027855,4.744055748,72.66773987,4.774352074,279.8809814,1.766011,0.405487061,1.718139648,102040.375,-0.19105113,0.030981632,4.961492436,24,158,0,356,174
03/01/21 14:00,14.68962455,55.09845619,-11.56304646,-4.266605377,278.5839844,1.273033142,3.863202572,105.0834351,69.8263855,5.428918839,4.961218834,70.61830902,4.983606339,279.8809814,1.946415067,0.406021118,1.903137207,102028.625,-0.26089603,0.015626784,4.934293858,24,158,0,356,174
03/01/21 15:00,14.68963934,55.09845789,-11.81055355,-4.998523712,278.6247559,1.273352623,4.110404968,95.24865723,69.02641296,5.76434803,5.152136803,69.73467255,5.185551643,279.8809814,2.087971687,0.47479248,2.032775879,102028.25,-0.26089603,0.015626784,4.973091024,24,158,-2.36E-05,356,174
03/01/21 16:00,14.48476326,55.12304578,-12.42951393,-5.502820015,278.6425781,1.273566246,4.354645729,116.7540588,66.31742096,5.912127495,5.324988365,67.60913086,5.355424881,279.7432861,2.21241641,0.482940674,2.158325195,102121.5625,-0.25910014,0.02785407,5.289540311,24,158,17.32584767,282.9082215,278.6849315
03/01/21 17:00,14.02974705,55.19803314,-12.42217445,-5.686471939,278.3515625,1.275961876,4.168813229,115.9642258,66.14884186,6.056398392,5.313919067,70.68226624,5.424964905,279.6300049,2.132549524,0.564086914,2.034423828,102234.4375,-0.3153698,-0.004392793,5.291838288,24,158,19.28662074,280.0540978,278.4967985
03/01/21 18:00,13.3801624,55.24026749,-11.26462173,-6.14648819,277.855957,1.278614044,4.14482975,112.261528,68.86851501,5.883514404,5.42718792,69.78177643,5.442327499,279.4056396,2.216216326,0.400146484,2.1796875,102202.1875,-0.28607726,0.08756426,5.28966696,24,158,19.04177736,277.1258359,275.1423021
03/01/21 19:00,12.88194478,55.27969019,-6.658545494,-5.661447525,275.7414551,,,,,,,,,,,,,102326.625,-0.20307559,0.05168167,5.290237119,24,158,18.1566162,283.7706323,281.6397223
03/01/21 20:00,12.44012427,55.40891348,-6.561078072,-6.444696426,275.4460449,1.294678688,2.258251905,106.6316757,52.91439819,5.439678192,3.961585045,59.50095749,4.206450462,278.5863037,1.173750877,0.412628174,1.093078613,102337.25,,,5.288140012,24,158,16.70277287,299.8135728,298.0296029
03/01/21 21:00,12.19950279,55.45580691,-5.253192902,-5.61135006,274.3659668,1.296557426,,,,,,,,278.3210449,,,,102236.5625,,,5.289819861,24,158,1.312121957,280.7418784,127.3957565
03/01/21 22:00,12.19694438,55.4555884,-5.24426651,-5.317951202,274.0041504,1.297233582,,,,,,,,278.0317383,,,,102240.375,,,5.287942925,24,158,0,284.5,109.4985337
03/01/21 23:00,12.208372,55.45646925,-5.025583267,-5.725772858,273.7480469,1.299330711,,,,,,,,278.0317383,,,,102250.625,,,5.252062155,24,158,3.090905001,225.3345772,102.3446612
04/01/21 00:00,13.00523479,55.23008988,-7.893582344,-7.97385025,275.9960938,1.285987854,3.932034016,111.6203079,57.36327362,6.321713448,5.375891685,61.79644775,5.483383179,279.2019043,2.055168629,0.597168207,1.959716797,102321.6875,-0.2219331,-0.003797287,5.11054757,24,158,19.26081429,102.1803838,100.5099879
04/01/21 01:00,13.56507208,55.17830085,-8.444232941,-8.246387482,276.5871582,1.286355019,3.881447315,109.4672012,56.08768463,6.811666489,5.552161217,60.33699799,5.664937973,279.427002,2.10221386,0.631961107,2.004638672,102213.6875,-0.25993454,-0.005741847,5.10797454,24,158,19.12539063,97.56607026,94.78504243
04/01/21 02:00,14.12694767,55.13740536,-10.69163895,-7.062039375,277.6745605,1.276497841,4.142685413,81.0581131,54.94352341,6.52259922,5.445349693,61.33176422,5.828409195,279.6594238,2.147438288,0.756784141,1.951416016,102220.1875,-0.26790175,-0.028174175,5.108789642,24,158,19.10614828,98.66042101,97.25865274
04/01/21 03:00,14.58194768,55.09716785,-10.61083126,-6.653464317,277.6501465,1.277017593,4.555881977,73.86009216,58.53938293,6.423750877,5.815711021,59.1731987,5.858784676,279.6264648,2.357261181,0.631329417,2.270874023,102138.375,-0.26790872,-0.004772733,5.110034936,24,158,13.38516129,140.5976344,106.9505376
04/01/21 04:00,14.68964452,55.09846615,-10.49413204,-6.052820206,277.5603027,1.277243614,4.507956982,65.86929321,61.04808426,6.508724213,5.836585045,61.48410034,5.898225784,279.7172852,2.330751419,0.692587376,2.22467041,102035.5625,-0.26790872,-0.004772733,5.102068371,24,158,0,354.4,173.7647176
04/01/21 05:00,14.68965384,55.09844753,-10.72186375,-5.892493248,277.4975586,1.277212143,4.424201488,60.15454102,62.0268364,6.43697834,5.814368248,62.10921478,5.871767998,279.7172852,2.288254499,0.677764952,2.184692383,102037.1875,-0.26328698,-0.005702787,5.106480896,24,158,0,354.4,174.0019425
04/01/21 06:00,14.68963523,55.09844861,-10.8203373,-5.827005386,277.293457,1.277744293,4.36260891,56.71931076,62.75259399,6.449092865,5.778113365,62.72889709,5.842636108,279.7172852,2.256151199,0.680041611,2.150085449,102036.0625,-0.26328698,-0.005702787,5.106480896,24,158,0,354.4,174
04/01/21 07:00,14.68961904,55.09844538,-10.90133381,-5.901623726,277.1728516,1.277955055,4.326536179,58.30535889,62.88302994,6.389061928,5.751502037,63.04478455,5.812597275,279.7172852,2.235206842,0.662463486,2.133483887,102051.4375,-0.26328698,-0.005702787,5.114955914,24,158,0,354.4,174
04/01/21 08:00,14.68964011,55.09844307,-10.97938633,-6.08428669,277.1970215,1.278821945,4.301875591,65.55644989,62.32226563,6.313253403,5.726355553,62.9904747,5.784310341,279.7172852,2.22281456,0.648208737,2.124267578,102090.6875,-0.24696897,-0.012495593,5.106704375,24,158,0,354.4,174
04/01/21 09:00,14.68964637,55.09846158,-11.12429905,-5.99937439,277.2177734,1.279076576,4.29454422,58.03935242,62.70501709,6.262039185,5.711585045,63.03540039,5.763455391,279.7172852,2.217558384,0.628335655,2.125,102119.75,-0.24696897,-0.012495593,5.103471909,24,158,0,354.4,174
04/01/21 10:00,14.68964712,55.09845406,-10.88315773,-4.54798317,277.5463867,1.27956295,4.203841686,43.54045868,64.29608154,6.267787933,5.680212975,63.8057251,5.75327301,279.7172852,2.173302174,0.699292123,2.054199219,102102.875,-0.24696897,-0.012495593,5.103240448,24,158,0,354.4,174
04/01/21 11:00,14.68963397,55.09845075,-10.43482685,-3.876834869,277.6213379,1.278270721,4.020489216,48.60797119,65.84585571,6.411773682,5.600012779,65.18817902,5.73526001,279.7172852,2.082126856,0.795697093,1.919372559,102069.625,-0.22529791,-0.000831969,5.112961792,24,158,0,354.4,174
04/01/21 12:00,14.68964213,55.0984492,-10.04613972,-4.125576973,277.6806641,1.278142929,3.83355689,57.19283295,66.02680969,6.377349854,5.54947567,66.20424652,5.69430542,279.7172852,1.990103245,0.782623351,1.825805664,102048.125,-0.22529791,-0.000831969,5.117359543,24,158,0,354.4,174
04/01/21 13:00,14.68963855,55.09846151,-10.11975193,-4.501565933,277.7382813,1.277822495,3.710787535,63.2646637,66.27903748,6.295635223,5.500525475,66.86765289,5.628032684,279.7172852,1.927207232,0.725415111,1.782043457,102030.5625,-0.22529791,-0.000831969,5.11340875,24,158,0,354.4,173.6896552
04/01/21 14:00,14.68964209,55.09845081,-10.26682472,-4.416696548,277.7839355,1.277903557,3.637481451,67.12665558,66.80317688,6.221941948,5.441565514,67.44694519,5.553545952,279.7172852,1.889458179,0.681103587,1.760009766,102028.875,-0.20910963,0.002182246,4.846196984,24,158,0.004267718,353.2792781,173.9708873
04/01/21 15:00,14.47168305,55.13047415,-10.0545845,-4.516489029,277.826416,1.277070999,3.527486086,64.9668808,66.16038513,5.981637001,5.359412193,66.1602478,5.425447464,279.6264648,1.833109617,0.594531357,1.733703613,102120.625,-0.20962338,0.006286113,4.844054582,24,158,17.75581182,284.8231371,282.9598517
04/01/21 16:00,13.99769932,55.2092022,-9.546966553,-4.809747696,277.6313477,1.279821396,3.282151937,87.1727066,63.59722519,5.964916229,4.911047935,69.09172058,5.39134407,279.6508789,1.705988169,0.657721043,1.507324219,102201.3125,-0.2123059,-0.024029884,4.840480351,24,158,18.75165422,279.4465379,277.4469239
04/01/21 17:00,13.38459538,55.24265374,-9.549679756,-5.232303619,277.3208008,1.281511307,3.258046627,96.45134735,65.93034363,5.668754578,5.154700279,67.03263855,5.184404373,279.427002,1.734939337,0.412481785,1.685058594,102166.75,-0.19536626,0.041891467,4.840949839,24,158,18.1128115,275.0407547,273.5715341
04/01/21 18:00,12.90807652,55.27126023,-9.611896515,-5.240551949,277.0087891,1.281452179,3.366308689,91.58777618,64.44569397,5.479940414,5.043616295,65.49453735,5.070980072,279.2019043,1.754561424,0.381347716,1.711425781,102227.5625,-0.1363237,0.04413975,4.841585523,24,158,17.64656409,281.8726953,279.9008272
04/01/21 19:00,12.48043761,55.39403894,-6.322097778,-5.469837189,275.3842773,1.293132782,1.836564064,96.05000305,48.97951508,4.836105347,3.694861412,53.48095703,3.858273506,278.3485107,0.961625338,0.31892401,0.903747559,102246.75,,,4.842797408,24,158,15.81014221,304.2902141,301.5774018
04/01/21 20:00,12.21395067,55.45691012,-4.892605782,-4.99527359,274.5678711,1.292943001,,,,,,,,278.0317383,,,,102145.375,,,4.847538843,24,158,4.576805907,279.5282597,162.0319149
04/01/21 21:00,12.19696219,55.45558191,-4.771539688,-5.002548218,274.6748047,1.292780876,,,,,,,,278.0317383,,,,102121.625,,,4.844009444,24,158,0,286.3,109
04/01/21 22:00,12.23831404,55.45250081,-5.451847076,-5.144393921,274.4313965,1.291763306,,,,,,,,277.5996094,,,,102139.1875,,,5.053460555,24,158,7.323556731,193.5114154,108.3071066
