,LON,LAT,eastwind,northwind,eastcurrent,northcurrent,sog,cog,heading,windspeed,winddir,curspeed,curdir,vgms,truecurrdir,dirchk,vgx,vcx,stw_x,vgy,vcy,stw_y,vwms,vwknot,alpha
18,13.1655469,55.25118787,3.865514755,2.056453705,,,18.21317254,273.6881517,271.6231388,4.378493595054232,61.98702424813498,,,9.36987989505093,169.372623,104.31552869999999,-9.350474327433885,,,0.6027263887366147,,,,,
19,12.6837953,55.31466151,1.979595184,0.744322777,0.1667564,0.102759294,17.13216266,299.2649574,297.0041924,2.114902713809074,69.39386648596563,0.1958753926462904,58.35762823145837,8.813747638645951,121.3534359,177.91152150000002,-7.688835100895489,0.16675639999999997,-7.855591500895489,4.308591675823381,0.10275929400000001,4.205832381823381,8.910630945838548,17.32048443252097,298.16430567702923
20,12.3234742,55.44480693,1.21307373,0.604650497,,,13.24756098,288.1647877,261.4653287,1.3554151017081297,63.506270547904855,,,6.815290143018829,179.5304331,108.63435459999997,-6.475642143697014,,,2.1246737538513405,,,,,
21,12.19694976,55.4555818,1.065618515,0.555459023,,,0.0,291.2,110.0,1.2016977763742926,62.468994363702905,,,0.0,29.00423821,262.19576179,-0.0,,,0.0,,,,,
22,12.19755877,55.45565429,1.273382187,0.504751205,,,0.645104214,275.85079,107.5289331,1.3697722340293859,68.37730569056762,,,0.3318778752958123,26.53317127,249.31761873000002,-0.3301490359346565,,,0.03383102396144133,,,,,
23,12.39649911,55.40888889,1.961223602,0.128341675,,,14.76892726,121.5135065,120.9144998,1.965418429389442,86.2559258646209,,,7.597966488321844,39.918738,81.59476850000001,6.477395373079391,,,-3.971453630406815,,,,,
24,12.55815396,55.34536737,1.948678017,-0.589313507,0.13163747,0.053018827,17.6380479,123.4722611,122.9086375,2.0358380150374664,-73.17378702239589,0.14191342263667955,68.06220136360905,9.074003446856672,54.84643618,68.62582492,7.569106620264238,0.13163747,7.437469150264238,-5.004614223358164,0.053018827000000004,-5.057633050358164,8.994198098396959,17.48292226366401,304.2165135179967
25,13.00914109,55.23620592,3.12463665,-0.88515377,0.06828287,-0.0802168,18.17445545,101.5163092,100.645083,3.2475916293568123,-74.18352105950474,0.10534365352348903,-40.40539367371036,9.349961647288815,38.94952336,62.566785839999994,9.161727424580482,-0.06828287000000001,9.230010294580483,-1.8666904948227685,0.0802168,-1.9469072948227686,9.433108610245924,18.336076516596027,281.9109301520393
26,13.60171329,55.18043804,3.033529282,-0.894751549,0.010344032,-0.002931076,18.477997,98.46318126,97.18224137,3.1627330331833785,-73.56636622420687,0.010751288505793153,-74.17943738736294,9.50612048564667,8.638321243,89.82486001699999,9.402604943104484,-0.010344032,9.412948975104484,-1.399052168983847,0.002931076,-1.4019832449838472,9.516783355059419,18.498723485564497,278.47147020795035
27,14.0956291,55.13834999,3.556490898,-0.364193916,-0.000480872,-0.041553374,18.37597648,99.06400136,97.9290899,3.5750894696508313,-84.15314363424282,0.04155615632688206,0.6630197168515201,9.45363539458792,82.73392917,16.33007219000001,9.33558767680892,0.000480872,9.33510680480892,-1.4893034957385018,0.041553374,-1.5308568697385019,9.459796076703523,18.387951613896306,279.31299735446476
28,14.56226967,55.09682264,4.0837183,-0.029998779,0.04101228,-0.032352895,14.00482822,124.7600709,103.7567244,4.083828483236824,-89.57911579968241,0.05223712210372452,-51.73154915971633,7.2048709846692045,24.51172641,100.24834449,5.919138245885694,-0.04101228,5.960150525885695,-4.107793608717632,0.032352895,-4.140146503717632,7.257010911074948,14.106177808947484,304.78530900083246
29,14.68962671,55.09846868,4.163427353,-0.61739254,0.009958952,-0.051476594,0.0,345.7,173.8301887,4.208954843207069,-81.5651064873088,0.052431101979446705,-10.949492487119265,0.0,4.779681166,340.920318834,-0.0,-0.009958952000000002,0.009958952000000002,0.0,0.05147659400000001,-0.05147659400000001,0.05243110197944671,0.10191557602764852,349.05050751288076
30,14.6896366,55.09846051,3.523010254,-1.78539753,0.009958952,-0.051476594,0.0,345.7,174.0,3.949588027873191,-63.124937341303834,0.052431101979446705,-10.949492487119265,0.0,4.949492487,340.750507513,-0.0,-0.009958952000000002,0.009958952000000002,0.0,0.05147659400000001,-0.05147659400000001,0.05243110197944671,0.10191557602764852,349.05050751288076
31,14.68964996,55.09847227,2.653674126,-2.251688004,0.009958952,-0.051476594,0.0,345.7,174.0,3.480242122950552,-49.68482382918495,0.052431101979446705,-10.949492487119265,0.0,4.949492487,340.750507513,-0.0,-0.009958952000000002,0.009958952000000002,0.0,0.05147659400000001,-0.05147659400000001,0.05243110197944671,0.10191557602764852,349.05050751288076
32,14.68964409,55.09846868,1.989815712,-2.226254463,-0.000868855,-0.05505436,0.0,345.7,174.0,2.9858960969446824,-41.79019395350475,0.05506121560609269,0.9041534980911583,0.0,6.904153706,338.795846294,-0.0,0.000868855,-0.000868855,0.0,0.055054360000000004,-0.055054360000000004,0.055061215606092694,0.10702799089512298,359.09584650190885
33,14.68963867,55.09845891,1.784893036,-2.16656208,-0.000868855,-0.05505436,0.0,345.7,174.0,2.8071042724585813,-39.48294443963242,0.05506121560609269,0.9041534980911583,0.0,6.904153706,338.795846294,-0.0,0.000868855,-0.000868855,0.0,0.055054360000000004,-0.055054360000000004,0.055061215606092694,0.10702799089512298,359.09584650190885
34,14.68964534,55.09845372,1.900897026,-2.769317627,-0.000868855,-0.05505436,0.0,345.7,174.0,3.3589476957327804,-34.46623001593729,0.05506121560609269,0.9041534980911583,0.0,6.904153706,338.795846294,-0.0,0.000868855,-0.000868855,0.0,0.055054360000000004,-0.055054360000000004,0.055061215606092694,0.10702799089512298,359.09584650190885
35,14.68963961,55.09845497,1.459414482,-2.895217896,0.001416448,-0.05344022,0.0,345.7,174.0,3.2422488022343376,-26.751649480796136,0.05345898837973932,-1.5182852045376114,0.0,4.481715331,341.218284669,-0.0,-0.0014164479999999998,0.0014164479999999998,0.0,0.05344022,-0.05344022,0.05345898837973932,0.10391358161253729,358.4817147954624
36,14.6896482,55.09845923,1.361224174,-2.723593712,0.001416448,-0.05344022,0.0,345.7,174.0,3.0448142734702097,-26.555412435112622,0.05345898837973932,-1.5182852045376114,0.0,4.481715331,341.218284669,-0.0,-0.0014164479999999998,0.0014164479999999998,0.0,0.05344022,-0.05344022,0.05345898837973932,0.10391358161253729,358.4817147954624
37,14.6896316,55.09846514,1.48177433,-2.929208755,0.001416448,-0.05344022,0.0,345.7,174.0,3.2826695074916694,-26.83309829547715,0.05345898837973932,-1.5182852045376114,0.0,4.481715331,341.218284669,-0.0,-0.0014164479999999998,0.0014164479999999998,0.0,0.05344022,-0.05344022,0.05345898837973932,0.10391358161253729,358.4817147954624
38,14.68964975,55.0984578,0.927010536,-3.243356705,-0.009000748,-0.05413258,0.0,345.7,174.0,3.3732345382026825,-15.950902875787026,0.054875765890016553,9.440335348937625,0.0,15.44033535,330.25966465,-0.0,0.009000748,-0.009000748,0.0,0.05413258,-0.05413258,0.054875765890016553,0.10666751373701418,350.55966465106235
39,14.68964482,55.09845248,0.150203705,-3.330731392,-0.009000748,-0.05413258,0.038344071,340.4140539,174.0722427,3.3341164884643706,-2.5820789764159224,0.054875765890016553,9.440335348937625,0.019726345817470934,15.36809263,325.04596127,-0.006612675219649066,0.009000748,-0.015613423219649064,0.01858497365480759,0.05413258,-0.03554760634519241,0.03882539505927326,0.07546880291621536,336.2876831776202
40,14.4767728,55.14104451,-0.466897964,-3.128424644,-0.018951688,-0.031423718,16.5965621,295.2424584,292.1056298,3.1630735783370376,8.488386934977182,0.036696274075072914,31.094237002117428,8.538204599238604,81.01139283,214.23106556999997,-7.722902414076249,0.018951688,-7.741854102076249,3.6411146756336166,0.031423718,3.6096909576336165,8.542023984247336,16.603986220579973,294.9975993821933
41,14.02722663,55.2208583,-1.304522514,-2.891016006,-0.06104697,-0.030051654,18.97664515,273.5975657,272.2581467,3.1717112946296155,24.286478559796876,0.06804288687523932,63.790313412616314,9.762653127893817,28.4678333,245.12973240000002,-9.743414797560702,0.06104697,-9.804461767560701,0.6125880983581655,0.030051654000000004,0.5825364443581655,9.82175235182424,19.091522221475955,273.400256721416
42,13.36920927,55.24611099,-2.879446983,-2.74128437,-0.046997413,0.021591749,18.9586509,273.7914148,271.6027198,3.9756577977881973,46.40809804429854,0.05172001985277626,-65.32480480196733,9.753395874061116,23.07247544,250.71893935999998,-9.732049470639607,-0.046997413,-9.685052057639608,0.6449373436045858,0.021591749000000007,0.6233455946045857,9.705091091252164,18.864756063175957,273.6825696100442
43,12.91651227,55.27199307,-3.465402603,-2.341935158,0.003440634,0.00671264,18.15292038,281.801931,279.2859059,4.182544140251919,55.94898988740969,0.007543043025964786,27.137884098566616,9.338882796584011,107.8519802,173.9499508,-9.141463448375422,0.0034406339999999997,-9.144904082375422,1.910072750014754,0.00671264,1.9033601100147541,9.340880600042055,18.156803710361746,281.7573104538995
44,12.48357999,55.39790375,-2.934170723,-1.448121071,,,16.85615057,303.2146285,300.721114,3.2720654742814252,63.731967791104005,,,8.671751502212162,140.2746478,162.9399807,-7.2549996329846715,,,4.750184674463843,,,,,
45,12.20490686,55.45634856,-2.305826187,-1.157172203,,,2.646829347,277.1993924,143.3332283,2.5798995934049125,63.350346208222184,,,1.361677820248997,62.33746654,214.86192586,-1.3509423936684108,,,0.17064915806274694,,,,,
46,12.19695058,55.45558323,-2.480545044,-0.821613312,,,0.0,281.4,109.9331476,2.6130733150389354,71.67394725200707,,,0.0,28.93738584,252.46261416,-0.0,,,0.0,,,,,
47,12.23319063,55.4523206,-2.111362457,-0.806777954,,,5.789541751,194.9506881,107.5831923,2.2602526610734257,69.08751913795346,,,2.97846576345303,26.58743053,168.36325757,-0.76840729487856,,,-2.8776394029202574,,,,,
48,12.54911158,55.34990282,-2.767102242,-1.473874092,0.04056766,0.026808089,17.33568353,122.8786152,122.4394279,3.1351490645183446,61.95837311443929,0.04862518559046866,56.542309317457544,8.918450216071612,65.89711861,56.98149658999999,7.489915494207217,0.04056766,7.4493478342072175,-4.841479127930063,0.026808088999999997,-4.868287216930063,8.899045093802616,17.297963853333524,303.16536193412446
49,12.99147703,55.22957635,-3.572928429,-1.85680294,-0.011407047,-0.016530382,18.51721901,103.5901766,102.2311332,4.026603372167298,62.53970581167998,0.020084179105109897,34.60821949539427,9.526298492643278,112.3770863,8.786909699999995,9.259574533960311,0.011407047000000002,9.24816748696031,-2.2384464302214786,0.016530382,-2.2549768122214786,9.519113524405848,18.503252868740088,283.70302092089287
50,13.56699384,55.18206911,-3.790223122,-2.490304947,-0.077050254,0.03196535,18.89496702,96.67739629,95.17814934,4.535130653420704,56.69373077821326,0.08341777533647739,-67.46821452016232,9.720633305895667,162.6463639,65.96896761,9.654694361197516,-0.077050254,9.731744615197515,-1.1303046755406294,0.031965349999999976,-1.1622700255406293,9.800904288263203,19.050997755526012,276.81062133877253
51,14.11930598,55.14530413,-4.570572853,-3.130850792,-0.088380344,-0.044817008,19.04517375,98.99731305,97.6042471,5.5400688521305925,55.588785050192904,0.09909414418435834,63.11077653787392,9.797908092396337,145.5065294,46.50921635,9.677351453561839,0.08838034400000001,9.588971109561838,-1.5322766823554506,0.044817007999999985,-1.5770936903554504,9.717797664500457,18.88945510025599,279.3397951141664
52,14.57458828,55.09798623,-6.157269478,-2.934244156,-0.08917181,-0.023875091,13.73646055,136.9592403,109.9104478,6.820685903318709,64.51988552030795,0.09231268422559481,75.01104527754364,7.066807567650994,145.1005975,8.141357199999987,4.823226659628194,0.08917181,4.734054849628194,-5.1649059805635575,0.023875090999999994,-5.188781071563557,7.023868188391955,13.652994984596281,317.62381423989405
53,14.68964635,55.09844975,-6.786257744,-3.137875557,-0.13762508,-0.012044531,0.0,356.0,174.6415094,7.476600643288234,65.18480497628121,0.1381511251203419,84.9983900680251,0.0,90.35688063,265.64311937,-0.0,0.13762507999999998,-0.13762507999999998,0.0,0.012044530999999994,-0.012044530999999994,0.13815112512034186,0.26853815700892053,275.0016099319749
54,14.68964866,55.09846731,-7.74541378,-2.77904129,-0.13762508,-0.012044531,0.0,356.0,174.0,8.228882373380893,70.26209987028312,0.1381511251203419,84.9983900680251,0.0,90.99839007,265.00160993,-0.0,0.13762507999999998,-0.13762507999999998,0.0,0.012044530999999994,-0.012044530999999994,0.13815112512034186,0.26853815700892053,275.0016099319749
55,14.68965683,55.09846115,-8.591992378,-1.775278091,-0.13762508,-0.012044531,0.0,356.0,174.0,8.773479658835182,78.32582246991025,0.1381511251203419,84.9983900680251,0.0,90.99839007,265.00160993,-0.0,0.13762507999999998,-0.13762507999999998,0.0,0.012044530999999994,-0.012044530999999994,0.13815112512034186,0.26853815700892053,275.0016099319749
56,14.68966029,55.09846457,-9.144638062,-1.862369537,-0.15940627,0.018298816,0.0,356.0,174.0,9.332353699754671,78.48873825104346,0.16045312581035856,-83.45147664174645,0.0,102.5485234,253.4514766,-0.0,-0.15940627,0.15940627,0.0,0.01829881599999999,-0.01829881599999999,0.16045312581035856,0.31188878595017494,276.54852335825353
57,14.6896318,55.09845342,-9.611304283,-2.403729439,-0.15940627,0.018298816,0.0,356.0,174.0,9.907324827435982,75.9586881822353,0.16045312581035856,-83.45147664174645,0.0,102.5485234,253.4514766,-0.0,-0.15940627,0.15940627,0.0,0.01829881599999999,-0.01829881599999999,0.16045312581035856,0.31188878595017494,276.54852335825353
58,14.68964459,55.0984574,-10.83874226,-1.408548355,-0.15940627,0.018298816,0.0,356.0,174.0,10.929882993293345,82.59562540232218,0.16045312581035856,-83.45147664174645,0.0,102.5485234,253.4514766,-0.0,-0.15940627,0.15940627,0.0,0.01829881599999999,-0.01829881599999999,0.16045312581035856,0.31188878595017494,276.54852335825353
59,14.68963982,55.09846318,-10.91186905,-2.126312256,-0.19105113,0.030981632,0.0,356.0,174.0,11.117107986088994,78.97339000979655,0.19354688268132952,-80.78886601945224,0.0,105.211134,250.78886599999998,-0.0,-0.19105113000000004,0.19105113000000004,0.0,0.030981631999999988,-0.030981631999999988,0.19354688268132952,0.3762164305559683,279.21113398054774
60,14.68963732,55.09844794,-11.48435688,-3.535608292,-0.19105113,0.030981632,0.0,356.0,174.0,12.016279746313437,72.88833857532056,0.19354688268132952,-80.78886601945224,0.0,105.211134,250.78886599999998,-0.0,-0.19105113000000004,0.19105113000000004,0.0,0.030981631999999988,-0.030981631999999988,0.19354688268132952,0.3762164305559683,279.21113398054774
61,14.68964108,55.09844978,-11.57262039,-3.849868774,-0.19105113,0.030981632,0.0,356.0,174.0,12.19618925189602,71.59924060983006,0.19354688268132952,-80.78886601945224,0.0,105.211134,250.78886599999998,-0.0,-0.19105113000000004,0.19105113000000004,0.0,0.030981631999999988,-0.030981631999999988,0.19354688268132952,0.3762164305559683,279.21113398054774
62,14.68962455,55.09845619,-11.56304646,-4.266605377,-0.26089603,0.015626784,0.0,356.0,174.0,12.325094923738472,69.74663160629049,0.2613636065865781,-86.57227305810518,0.0,99.42772694,256.57227306,-0.0,-0.26089603,0.26089603,0.0,0.015626784000000022,-0.015626784000000022,0.2613636065865781,0.5080385784829905,273.42772694189483
63,14.68963934,55.09845789,-11.81055355,-4.998523712,-0.26089603,0.015626784,-2.36e-05,356.0,174.0,12.824757871275539,67.0606948319319,0.2613636065865781,-86.57227305810518,-1.2141166786706451e-05,99.42772694,256.57227306,8.469249821799388e-07,-0.26089603,0.2608968769249822,-1.2111591514626942e-05,0.015626784000000022,-0.01563889559151465,0.26136517641899354,0.5080416299232396,273.43036616236793
64,14.48476326,55.12304578,-12.42951393,-5.502820015,-0.25910014,0.02785407,17.32584767,282.9082215,278.6849315,13.593154330527872,66.11997102984338,0.2605930385938667,-83.86409069180903,8.91339009671777,2.549022199,280.35919930100005,-8.68814114809918,-0.25910014,-8.429041008099182,1.9911620745113296,0.027854069999999984,1.9633080045113296,8.6546698745126,16.82294730207759,283.1116624883625
65,14.02974705,55.19803314,-12.42217445,-5.686471939,-0.3153698,-0.004392793,19.28662074,280.0540978,278.4967985,13.661858628285803,65.4032166893974,0.3154003921722052,89.20197741276762,9.922121998147958,9.294821074,270.759276726,-9.769751523819783,0.31536980000000003,-10.085121323819784,1.7321836244903872,0.004392793000000004,1.7277908314903871,10.232054205952329,19.889066965530137,279.7215786558895
66,13.3801624,55.24026749,-11.26462173,-6.14648819,-0.28607726,0.08756426,19.04177736,277.1258359,275.1423021,12.832420651996944,61.38111656666719,0.2991783720766847,-72.98138095288631,9.796160798436054,11.8763169,265.249519,-9.720496255908971,-0.28607725999999994,-9.43441899590897,1.2152032454182229,0.08756425999999999,1.127638985418223,9.501569947740377,18.469151664417744,276.81588320522854
67,12.88194478,55.27969019,-6.658545494,-5.661447525,-0.20307559,0.05168167,18.1566162,283.7706323,281.6397223,8.740035250157538,49.62705268025641,0.2095487777770059,-75.7216330724734,9.340784134170182,2.638644643,281.13198765699997,-9.072296518675413,-0.20307559,-8.869220928675414,2.22343970424101,0.05168167000000001,2.1717580342410097,9.131243772944863,17.749311645850224,283.75898068040624
68,12.44012427,55.40891348,-6.561078072,-6.444696426,,,16.70277287,299.8135728,298.0296029,9.196839538133544,45.51269527651453,,,8.592845390472272,142.9661589,156.84741389999996,-7.455562546682836,,,4.272186678629659,,,,,
69,12.19950279,55.45580691,-5.253192902,-5.61135006,,,1.312121957,280.7418784,127.3957565,7.686565238224755,43.11188884172435,,,0.6750293018829098,46.39999474,234.34188366,-0.6632006469076214,,,0.12581518327229443,,,,,
70,12.19694438,55.4555884,-5.24426651,-5.317951202,,,0.0,284.5,109.4985337,7.468797507950047,44.600296690136645,,,0.0,28.50277194,255.99722806,-0.0,,,0.0,,,,,
71,12.208372,55.45646925,-5.025583267,-5.725772858,,,3.090905001,225.3345772,102.3446612,7.618461917930672,41.273834320253506,,,1.5901353025002571,21.3488994,203.98567780000002,-1.130942125243359,,,-1.1178104443990577,,,,,
72,13.00523479,55.23008988,-7.893582344,-7.97385025,-0.2219331,-0.003797287,19.26081429,102.1803838,100.5099879,11.22011274591007,44.71016275078449,0.22196558351278325,89.01976185127639,9.908845709435127,168.509774,66.32939019999999,9.685779634671825,0.2219331,9.463846534671825,-2.0906688312517256,0.0037972870000000164,-2.0944661182517255,9.692841665493374,18.84094562938602,282.47911958187353
73,13.56507208,55.17830085,-8.444232941,-8.246387482,-0.25993454,-0.005741847,19.12539063,97.56607026,94.78504243,11.802880007233648,45.67913466528958,0.2599979497841916,88.73456560949145,9.839176165243337,173.9495232,76.38345293999998,9.753513215774737,0.25993454000000005,9.493578675774737,-1.2955182593850794,0.005741846999999998,-1.3012601063850793,9.582343864503825,18.626160003822534,277.8047486215953
74,14.12694767,55.13740536,-10.69163895,-7.062039375,-0.26790175,-0.028174175,19.10614828,98.66042101,97.25865274,12.813412643445442,56.55444762575182,0.2693791599029018,83.99649569275016,9.829276818602736,166.737843,68.07742199,9.717204775129256,0.26790175,9.449303025129256,-1.4800723411125214,0.028174174999999947,-1.5082465161125214,9.568915048953171,18.600057072155174,279.0687437962856
75,14.58194768,55.09716785,-10.61083126,-6.653464317,-0.26790872,-0.004772733,13.38516129,140.5976344,106.9505376,12.524309459837914,57.910454176557906,0.26795122920473363,88.97939666003325,6.886079478341393,162.028859,21.431224600000007,4.371024452675096,0.26790872,4.1031157326750956,-5.32092433851026,0.00477273300000002,-5.32569707151026,6.722991002018286,13.068149909723145,322.3880023183509
76,14.68964452,55.09846615,-10.49413204,-6.052820206,-0.26790872,-0.004772733,0.0,354.4,173.7647176,12.114596143459197,60.0244512260688,0.26795122920473363,88.97939666003325,0.0,95.21467911,259.18532088999996,-0.0,0.26790872,-0.26790872,0.0,0.00477273300000002,-0.00477273300000002,0.26795122920473363,0.5208435993281613,271.0206033399668
77,14.68965384,55.09844753,-10.72186375,-5.892493248,-0.26328698,-0.005702787,0.0,354.4,174.0019425,12.234371211929515,61.20780245860148,0.2633487338437149,88.7591693940891,0.0,94.75722698,259.64277302,-0.0,0.26328698,-0.26328698,0.0,0.0057027870000000164,-0.0057027870000000164,0.2633487338437149,0.511897268845413,271.2408306059109
78,14.68963523,55.09844861,-10.8203373,-5.827005386,-0.26328698,-0.005702787,0.0,354.4,174.0,12.289576520541473,61.69649430380224,0.2633487338437149,88.7591693940891,0.0,94.75916948,259.64083052,-0.0,0.26328698,-0.26328698,0.0,0.0057027870000000164,-0.0057027870000000164,0.2633487338437149,0.511897268845413,271.2408306059109
79,14.68961904,55.09844538,-10.90133381,-5.901623726,-0.26328698,-0.005702787,0.0,354.4,174.0,12.396299505914467,61.570342351932396,0.2633487338437149,88.7591693940891,0.0,94.75916948,259.64083052,-0.0,0.26328698,-0.26328698,0.0,0.0057027870000000164,-0.0057027870000000164,0.2633487338437149,0.511897268845413,271.2408306059109
80,14.68964011,55.09844307,-10.97938633,-6.08428669,-0.24696897,-0.012495593,0.0,354.4,174.0,12.552508462833318,61.006732959234185,0.24728488022376652,87.10354400383478,0.0,93.103544,261.296456,-0.0,0.24696897,-0.24696897,0.0,0.012495592999999975,-0.012495592999999975,0.24728488022376652,0.4806723501789574,272.89645599616523
