,Time,LON,LAT,Temperature above oceans [K],Air density above oceans [kg/m^3],Max wave height [m],Swell period [deg],Wind wave period [s],Wave period [s],Sea surface temperature [K],Combined wind waves and swell height [m],Swell height [m],Wind wave height [m],Surface pressure [Pa],Draught [m],Width [m],Length [m],SOG [knot],COG [deg],Heading [deg],Wind Speed [m/s],Current Speed [m/s],True Wind Direction [deg],True Current Direction [deg],True Swell Direction [deg],True Wind Wave Direction [deg],True Wave Direction [deg]
0,01/01/2021 00:00,14.6896632,55.09845188,277.3110352,1.25932312,1.893613815,4.818881035,3.818458557,4.1543293,279.8583984,0.985695481,0.566879213,0.805267334,100445.5,5.026295125,24,158,0,358.9,174,7.112663675,0.122269507,155.4081804,105.5917535,22.85404968,22.74966431,22.61006165
1,01/01/2021 01:00,14.68965898,55.09845072,277.3283691,1.25998497,1.752302647,4.755800247,3.470215797,4.130579948,279.8583984,0.916525483,0.653060913,0.64100647,100439.6875,5.013147563,24,158,0,358.9,174,6.653538085,0.122269507,158.4588906,105.5917535,26.12277222,19.15200806,22.20927429
2,01/01/2021 02:00,14.68964827,55.09846836,277.390625,1.26024437,1.619775295,4.645083427,3.259681702,4.083754539,279.8583984,0.851446569,0.650009155,0.545059204,100464.375,5.021912604,24,158,0,358.9,174,6.488696566,0.099846469,163.7496626,116.7404477,28.49838257,12.4249115,20.85797119
3,01/01/2021 03:00,14.68964624,55.09847095,277.411377,1.260148048,1.518735886,4.588383675,3.177906036,4.010501862,279.8583984,0.799148977,0.604841769,0.515686035,100443.625,5.007304201,24,158,0,358.9,174,6.104631718,0.099846469,170.7245042,116.7404477,29.95698547,6.725921631,18.73207092
4,01/01/2021 04:00,14.68964395,55.09846224,277.4306641,1.260634422,1.455034256,4.528841019,3.281654358,3.913361549,279.8583984,0.767285407,0.522369385,0.549880981,100437.9375,5.007888538,24,158,0,358.9,174,6.18170665,0.099846469,179.5059396,116.7404477,34.48629761,3.761627197,15.73143005
5,01/01/2021 05:00,14.68964852,55.09845506,277.3896484,1.260748863,1.449674726,4.456522942,3.420509338,3.809428215,279.8583984,0.765216053,0.429046631,0.621551514,100426.3125,5.016434453,24,158,0,358.9,174,7.01062549,0.110275229,176.6408771,147.9283567,42.18487549,1.198699951,11.74829102
6,01/01/2021 06:00,14.68963615,55.09846972,277.3205566,1.261436462,1.518331766,4.351818085,3.521644592,3.737560272,279.8583984,0.79801935,0.35623163,0.705245972,100440.9375,5.021130011,24,158,0,358.9,174,7.710114633,0.110275229,176.7084086,147.9283567,46.62431335,0.294296265,7.536239624
7,01/01/2021 07:00,14.68964056,55.09846554,277.1555176,1.261737823,1.62313962,4.303656578,3.603797913,3.731513023,279.8583984,0.848174989,0.325363159,0.779129028,100438.125,5.014086674,24,158,0,358.9,174,8.037884137,0.110275229,179.4978469,147.9283567,38.30952454,0.913208008,4.78666687
8,01/01/2021 08:00,14.55927495,55.12162905,276.9003906,1.261916161,1.661037803,4.291309357,3.667457581,3.757862091,279.699585,0.86541307,0.323892236,0.801956177,100538,5.017722814,24,158,14.57839388,299.5735135,269.9005736,7.648595184,0.104064381,91.13317545,143.0298975,82.45498646,91.13874805,90.49520862
9,01/01/2021 09:00,14.15089594,55.26179856,276.7055664,1.262234688,1.501637459,4.187211037,3.145606995,3.803910255,279.8203125,0.785674632,0.452439547,0.578048706,100602.75,5.019206874,24,158,18.14869565,302.2745078,300.1304348,6.700397065,0.104050155,68.88437721,96.35130268,134.5485866,115.0152004,120.9713314
10,01/01/2021 10:00,13.83785895,55.39647945,276.3098145,1.256281853,1.235528469,4.012717247,2.120399475,3.819602013,,0.654635608,0.556524932,0.236434937,100173.0625,5.01966351,24,158,9.686510264,163.9223182,230.1173021,4.089472207,0.09275869,129.9892026,174.6972843,59.29683696,47.90599834,52.49860393
11,01/01/2021 11:00,13.85009009,55.39048487,276.3999023,1.256545067,1.204396725,4.020009041,2.090308189,3.82054615,,0.638782203,0.555404902,0.22618103,100184.1875,5.019008524,24,158,11.25211194,117.0032845,178.6536145,3.821501478,0.09312816,170.8796718,107.9517649,8.221531328,10.31457097,1.236454424
12,01/01/2021 12:00,14.15540819,55.2553792,277.1340332,1.262829781,1.27590692,4.095174789,3.029945374,3.815267563,279.8203125,0.67408061,0.598373413,0.263031006,100630.8125,5.020451764,24,158,18.11962747,125.8293849,125.4462963,5.479352572,0.086621479,102.3275046,72.66571451,47.97715036,68.47020761,54.2701954
13,01/01/2021 13:00,14.56350932,55.11239861,277.2487793,1.262052536,1.256175518,4.109553337,2.299049377,3.845271111,279.699585,0.664395332,0.611022949,0.254058838,100555.875,5.021528173,24,158,14.3797271,128.3521281,114.0779727,5.38531113,0.083510153,84.72237418,38.66709385,61.77995271,95.65959138,66.66238374
14,01/01/2021 14:00,14.68964734,55.09845723,277.2963867,1.26174736,1.217085838,4.077077866,2.288490295,3.858938217,279.8583984,0.644572377,0.603851497,0.213348389,100496.0625,5.020227019,24,158,0,348.5,174.2934473,4.792070292,0.064219864,140.8615782,88.83730921,1.599176608,37.69867917,5.829630099
15,01/01/2021 15:00,14.62505706,55.10139196,277.3132324,1.261447906,1.126986742,4.03202343,2.227210999,3.823771477,279.8583984,0.599344671,0.562347412,0.190124512,100527.0625,5.019630041,24,158,10.44236111,302.9255763,238.3217593,4.437185899,0.064219864,158.9614248,152.8656212,62.45010093,24.94645408,57.87316612
16,01/01/2021 16:00,14.23630801,55.18057346,277.3918457,1.261124611,0.9708004,3.91065979,2.75693512,3.664199829,279.8203125,0.519174814,0.472839355,0.175598145,100662.625,5.021232834,24,158,18.33485401,288.2666756,285.7773085,4.675600126,0.037860808,114.9656474,146.431427,110.3252058,62.59592723,103.1924238
17,01/01/2021 17:00,13.81700924,55.22528516,277.0483398,1.262513161,0.906769097,3.73775959,2.86832428,3.430874825,279.7103271,0.488460839,0.407571703,0.215682983,100627.6875,5.019496386,24,158,18.221673,274.6246448,272.1100889,4.595755766,0.080293986,138.0085567,149.4727307,99.21069009,26.76131876,81.91058023
18,01/01/2021 18:00,13.1655469,55.25118787,276.5449219,1.263273239,0.878719568,3.547224998,2.436707497,3.144148827,279.506958,0.476178408,0.358429134,0.297042847,100630,5.022319146,24,158,18.21317254,273.6881517,271.6231388,4.378493595,0.016703624,150.3638855,169.372623,90.98973117,23.88087497,64.61319004
19,01/01/2021 19:00,12.6837953,55.31466151,275.5429688,,,,,,,,,,100653.3125,5.021507566,24,158,17.13216266,299.2649574,297.0041924,2.114902714,0.195875393,132.3896741,121.3534359,,,
20,01/01/2021 20:00,12.3234742,55.44480693,274.8361816,1.267701149,,,,,277.8317871,,,,100523.25,5.017636974,24,158,13.24756098,288.1647877,261.4653287,1.355415102,0.016703624,162.0409418,179.5304331,,,
21,01/01/2021 21:00,12.19694976,55.4555818,274.6179199,1.268546104,,,,,277.8317871,,,,100562,5.018809374,24,158,0,291.2,110,1.201697776,0.016703624,47.53100562,29.00423821,,,
22,01/01/2021 22:00,12.19755877,55.45565429,274.84375,1.267720222,,,,,278.3225098,,,,100571.0625,5.021335957,24,158,0.645104214,275.85079,107.5289331,1.369772234,0.016703624,39.15162738,26.53317127,,,
23,01/01/2021 23:00,12.39649911,55.40888889,275.7402344,1.26835537,0.392375648,3.281131744,3.395301819,3.276981354,278.6567383,0.213887274,0.213531494,0.005706787,100731.3125,5.019318868,24,158,14.76892726,121.5135065,120.9144998,1.96541843,0.016703624,34.65857392,39.918738,70.39047763,96.83764127,70.41745517
24,02/01/2021 00:00,12.55815396,55.34536737,275.6643066,1.269827843,0.367671072,3.237737656,3.41934967,3.212713242,278.6567383,0.201766968,0.199554443,0.013916016,100793,4.846489697,24,158,17.6380479,123.4722611,122.9086375,2.035838015,0.141913423,16.08242456,54.84643618,69.61147354,99.71229126,70.03972671
25,02/01/2021 01:00,13.00914109,55.23620592,276.5476074,1.264184952,0.523996055,3.121803284,1.953041077,2.87033844,279.5458984,0.290663421,0.255126953,0.13671875,100891.4375,4.835395257,24,158,18.17445545,101.5163092,100.645083,3.24759163,0.105343654,5.171395978,38.94952336,115.0743079,167.8304419,123.5457129
26,02/01/2021 02:00,13.60171329,55.18043804,276.5551758,1.265247345,0.659787118,3.17079258,2.095863342,2.930314064,279.8006592,0.362990141,0.302001953,0.185302734,100896.9375,4.847287314,24,158,18.477997,98.46318126,97.18224137,3.162733033,0.010751289,9.251392404,8.638321243,116.0930882,176.9486485,129.4299718
27,02/01/2021 03:00,14.0956291,55.13834999,276.784668,1.265342712,0.777761042,3.453475952,2.614417076,3.294418335,279.8120117,0.419300258,0.380310059,0.143768311,100962.875,4.836677862,24,158,18.37597648,99.06400136,97.9290899,3.57508947,0.041556156,2.082233531,82.73392917,107.8895289,156.0922369,114.367129
28,02/01/2021 04:00,14.56226967,55.09682264,277.0827637,1.263822556,0.970518768,3.665061951,1.961341858,3.519798279,279.8989258,0.516771555,0.482055664,0.160766602,100921.375,4.848356419,24,158,14.00482822,124.7600709,103.7567244,4.083828483,0.052237122,13.33584023,24.51172641,102.7909898,178.0766801,107.2082872
29,02/01/2021 05:00,14.68962671,55.09846868,277.0507813,1.264598846,1.002146959,3.749615669,1.967811584,3.616803169,280.0695801,0.532829046,0.50491333,0.152496338,100877.8125,4.814989186,24,158,0,345.7,173.8301887,4.208954843,0.052431102,75.39529517,4.779681166,32.85578544,117.0398064,36.45505912
30,02/01/2021 06:00,14.6896366,55.09846051,277.0705566,1.266330719,0.960895658,3.755608559,1.99912262,3.618889809,280.0695801,0.511509061,0.475891113,0.182998657,100919.3125,4.879442688,24,158,0,345.7,174,3.949588028,0.052431102,57.12493735,4.949492487,32.92980957,130.5680237,36.65242004
31,02/01/2021 07:00,14.68964996,55.09847227,277.0488281,1.267864227,0.915243387,3.719349861,1.854957581,3.614003181,280.0695801,0.487646461,0.453582764,0.176345825,100989.5625,4.841091046,24,158,0,345.7,174,3.480242122,0.052431102,43.68482383,4.949492487,34.43397522,142.7259216,36.69361877
32,02/01/2021 08:00,14.68964409,55.09846868,276.9545898,1.269463539,0.865614891,3.671761513,1.837013245,3.609383583,280.0695801,0.461443067,0.450805664,0.090301514,101062.8125,4.814711609,24,158,0,345.7,174,2.985896097,0.055061216,35.79019395,6.904153706,35.40203857,154.1697388,36.41688538
33,02/01/2021 09:00,14.68963867,55.09845891,276.9633789,1.27098465,0.816408813,3.628958702,3.028175354,3.596121788,280.0695801,0.435950696,0.428833008,0.053863525,101126.625,4.856744777,24,158,0,345.7,174,2.807104273,0.055061216,33.48294443,6.904153706,35.629776,159.4956007,36.08387756
34,02/01/2021 10:00,14.68964534,55.09845372,276.5922852,1.272296906,0.766725302,3.665597916,1.728675842,3.580636978,280.0695801,0.408775717,0.396331787,0.093093872,101204.25,4.814711609,24,158,0,345.7,174,3.358947696,0.055061216,28.46623002,6.904153706,35.45599365,141.8229675,37.03369141
35,02/01/2021 11:00,14.68963961,55.09845497,276.5668945,1.273442268,0.730143905,3.61986351,1.955848694,3.51036644,280.0695801,0.390754193,0.373657227,0.10723877,101233.5,4.839721344,24,158,0,345.7,174,3.242248802,0.053458988,20.75164949,4.481715331,35.34727478,155.2819214,38.06503296
36,02/01/2021 12:00,14.6896482,55.09845923,276.4055176,1.27400589,0.697846711,3.572447777,2.050024986,3.430846214,280.0695801,0.374481946,0.355072021,0.114227295,101258.75,4.82739403,24,158,0,345.7,174,3.044814274,0.053458988,20.55541244,4.481715331,35.49897766,159.6219482,40.15275574
37,02/01/2021 13:00,14.6896316,55.09846514,276.4140625,1.275167465,0.667210102,3.520850182,1.946120262,3.348731041,280.0695801,0.359138191,0.338531494,0.118331909,101294.1875,4.844134827,24,158,0,345.7,174,3.282669508,0.053458988,20.83309829,4.481715331,36.34454346,158.8210449,43.12487793
38,02/01/2021 14:00,14.68964975,55.0984578,276.3425293,1.275405884,0.639397681,3.41838932,1.895851135,3.263970375,280.0695801,0.344897628,0.326522827,0.109359741,101346.9375,4.841091046,24,158,0,345.7,174,3.373234538,0.054875766,9.95090288,15.44033535,39.71133423,169.2526855,46.33158875
39,02/01/2021 15:00,14.68964482,55.09845248,276.2844238,1.276317596,0.607672691,3.329776764,1.840614319,3.192569733,280.0695801,0.328850687,0.313491821,0.097915649,101404.25,5.060322741,24,158,0.038344071,340.4140539,174.0722427,3.334116488,0.054875766,3.345678308,15.36809263,43.51337435,179.3378372,48.5573807
40,02/01/2021 16:00,14.4767728,55.14104451,276.0825195,1.276828766,0.540048957,3.138738632,2.087172508,3.02472496,279.8989258,0.294076085,0.281790167,0.073608398,101549.75,5.289393507,24,158,16.5965621,295.2424584,292.1056298,3.163073579,0.036696274,103.6172429,81.01139283,67.79709711,80.41376218,62.96352473
41,02/01/2021 17:00,14.02722663,55.2208583,275.3857422,1.281129837,0.399803281,2.857550621,2.698402405,2.774542809,279.8120117,0.221009374,0.210641488,0.048858643,101694.375,5.291469132,24,158,18.97664515,273.5975657,272.2581467,3.171711295,0.068042887,67.97166815,28.4678333,54.91485744,118.8952003,74.70370632
42,02/01/2021 18:00,13.36920927,55.24611099,274.8586426,1.28185463,0.399174333,2.653935432,2.013526917,2.419682503,279.6948242,0.225031614,0.168548599,0.140487671,101675.625,5.289620901,24,158,18.9586509,273.7914148,271.6027198,3.975657798,0.05172002,45.19462171,23.07247544,116.9765477,137.3784356,126.825625
43,02/01/2021 19:00,12.91651227,55.27199307,274.8273926,1.282606125,0.430037022,2.712183952,2.183265686,2.421656609,279.5458984,0.242385805,0.160891771,0.179931641,101758.125,5.290871531,24,158,18.15292038,281.801931,279.2859059,4.18254414,0.007543043,43.33691603,107.8519802,115.5469646,136.4724864,128.4489192
44,02/01/2021 20:00,12.48357999,55.39790375,273.8491211,1.288874626,0.289656579,2.370571136,1.728126526,2.228969574,278.6567383,0.17043668,0.141723633,0.086029053,101774.1875,5.290442653,24,158,16.85615057,303.2146285,300.721114,3.272065474,0.016703624,56.98914618,140.2746478,116.8185932,125.3168957,119.2696545
45,02/01/2021 21:00,12.20490686,55.45634856,273.2746582,1.289497375,,,,,278.3225098,,,,101690.5625,5.289813944,24,158,2.646829347,277.1993924,143.3332283,2.579899594,0.016703624,100.0171179,62.33746654,,,
46,02/01/2021 22:00,12.19695058,55.45558323,273.5424805,1.290401459,,,,,278.3210449,,,,101729.8125,5.293987416,24,158,0,281.4,109.9331476,2.613073315,0.016703624,141.7407996,28.93738584,,,
47,02/01/2021 23:00,12.23319063,55.4523206,273.7219238,1.290314674,,,,,278.3210449,,,,101760.5625,5.163580302,24,158,5.789541751,194.9506881,107.5831923,2.260252661,0.016703624,141.5043268,26.58743053,,,
48,03/01/2021 00:00,12.54911158,55.34990282,274.6098633,1.289616585,0.266586006,2.301758766,1.676307678,2.163086891,278.5863037,0.159840703,0.130076885,0.081848145,101933.5625,4.925999803,24,158,17.33568353,122.8786152,122.4394279,3.135149064,0.048625186,119.5189452,65.89711861,61.91306455,68.58548505,63.0182205
49,03/01/2021 01:00,12.99147703,55.22957635,276.244873,1.280282021,0.433709681,2.787067413,2.299231529,2.422834396,279.340332,0.246271253,0.123785093,0.212890625,101960.375,4.932305809,24,158,18.51721901,103.5901766,102.2311332,4.026603372,0.020084179,140.3085726,112.3770863,45.41898793,43.52001256,43.87237614
50,03/01/2021 02:00,13.56699384,55.18206911,276.8620605,1.279921532,0.484597087,2.827404022,2.333656311,2.41650486,279.4056396,0.272533655,0.111199133,0.248779297,101954.9375,4.932775417,24,158,18.89496702,96.67739629,95.17814934,4.535130653,0.083417775,141.5155814,162.6463639,39.959468,35.18022453,35.76040947
51,03/01/2021 03:00,14.11930598,55.14530413,277.3122559,1.278132439,0.506143034,2.818258286,2.225624084,2.486410141,279.6300049,0.279138684,0.120846167,0.238128662,101995.0625,4.933278725,24,158,19.04517375,98.99731305,97.6042471,5.540068852,0.099094144,137.9845379,145.5065294,34.01219083,40.34538175,35.7726431
52,03/01/2021 04:00,14.57458828,55.09798623,277.7070313,1.274728775,0.810254157,3.122550964,2.658301353,2.693572998,279.7432861,0.434647799,0.115683004,0.418670654,101930.5,4.930418433,24,158,13.73646055,136.9592403,109.9104478,6.820685903,0.092312684,134.6094378,145.1005975,34.71565406,48.88920753,48.69063728
53,03/01/2021 05:00,14.68964635,55.09844975,277.9042969,1.274303436,1.076042295,3.219595909,2.857092857,2.878630638,279.8809814,0.570932388,0.138391137,0.553710938,101859.625,4.944862406,24,158,0,356,174.6415094,7.476600643,0.138151125,70.54329554,90.35688063,133.4501871,109.7260279,110.3053431
54,03/01/2021 06:00,14.68964866,55.09846731,278.1721191,1.273626328,1.39200139,3.425136566,3.101294518,3.117643356,279.8809814,0.722011447,0.162280291,0.703369141,101903.375,4.910248739,24,158,0,356,174,8.228882374,0.138151125,76.26209987,90.99839007,154.7601395,104.7604828,106.2400513
55,03/01/2021 07:00,14.68965683,55.09846115,278.4824219,1.273803711,1.705064535,3.692646027,3.360754967,3.37983036,279.8809814,0.878118038,0.20904237,0.852722168,101974.875,4.909907115,24,158,0,356,174,8.773479659,0.138151125,84.32582247,90.99839007,155.4173489,98.81994629,101.2377167
56,03/01/2021 08:00,14.68966029,55.09846457,278.7058105,1.274799347,1.982043982,4.034696579,3.612647057,3.639910698,279.8809814,1.012885332,0.253048718,0.980407715,101982.625,4.910614766,24,158,0,356,174,9.332353699,0.160453126,84.48873825,102.5485234,136.1738434,95.71218872,97.40167236
57,03/01/2021 09:00,14.6896318,55.09845342,278.800293,1.274753571,2.248398542,4.271753311,3.872900963,3.894861221,279.8809814,1.14803648,0.264785767,1.116912842,101976.875,4.961492436,24,158,0,356,174,9.907324828,0.160453126,81.95868818,102.5485234,89.16854095,97.42488098,97.13267517
58,03/01/2021 10:00,14.68964459,55.0984574,277.9946289,1.273499489,2.586091757,4.511198044,4.113135338,4.134366989,279.8809814,1.308475494,0.297149658,1.273956299,102024.75,4.929721344,24,158,0,356,174,10.92988299,0.160453126,88.5956254,102.5485234,130.8517113,94.72883606,95.88571167
59,03/01/2021 11:00,14.68963982,55.09846318,278.1484375,1.273490906,2.855469465,4.816550255,4.328589439,4.358542442,279.8809814,1.449990392,0.344833374,1.407592773,102022.875,4.922862572,24,158,0,356,174,11.11710799,0.193546883,84.97339001,105.211134,97.48066711,95.25587463,95.40545654
60,03/01/2021 12:00,14.68963732,55.09844794,278.3720703,1.272436142,3.162606955,4.919519424,4.540747643,4.562036514,279.8809814,1.597991824,0.35798645,1.55670166,102005.75,4.911007905,24,158,0,356,174,12.01627975,0.193546883,78.88833858,105.211134,46.73950958,99.56515503,97.95762634
61,03/01/2021 13:00,14.68964108,55.09844978,278.5073242,1.273365021,3.480098724,5.267027855,4.744055748,4.774352074,279.8809814,1.766011,0.405487061,1.718139648,102040.375,4.961492436,24,158,0,356,174,12.19618925,0.193546883,77.59924061,105.211134,48.66503143,103.2928772,101.3322601
62,03/01/2021 14:00,14.68962455,55.09845619,278.5839844,1.273033142,3.863202572,5.428918839,4.961218834,4.983606339,279.8809814,1.946415067,0.406021118,1.903137207,102028.625,4.934293858,24,158,0,356,174,12.32509492,0.261363607,75.7466316,99.42772694,68.91656494,104.1736145,103.381691
63,03/01/2021 15:00,14.68963934,55.09845789,278.6247559,1.273352623,4.110404968,5.76434803,5.152136803,5.185551643,279.8809814,2.087971687,0.47479248,2.032775879,102028.25,4.973091024,24,158,-2.36E-05,356,174,12.82475787,0.261363607,73.06069483,99.42772694,78.75134277,104.973587,104.2653275
64,03/01/2021 16:00,14.48476326,55.12304578,278.6425781,1.273566246,4.354645729,5.912127495,5.324988365,5.355424881,279.7432861,2.21241641,0.482940674,2.158325195,102121.5625,5.289540311,24,158,17.32584767,282.9082215,278.6849315,13.59315433,0.260593039,32.56496047,2.549022199,161.9308727,147.6324895,148.9241994
65,03/01/2021 17:00,14.02974705,55.19803314,278.3515625,1.275961876,4.168813229,6.056398392,5.313919067,5.424964905,279.6300049,2.132549524,0.564086914,2.034423828,102234.4375,5.291838288,24,158,19.28662074,280.0540978,278.4967985,13.66185863,0.315400392,33.09358179,9.294821074,162.5325727,147.6520434,152.1854677
66,03/01/2021 18:00,13.3801624,55.24026749,277.855957,1.278614044,4.14482975,5.883514404,5.42718792,5.442327499,279.4056396,2.216216326,0.400146484,2.1796875,102202.1875,5.28966696,24,158,19.04177736,277.1258359,275.1423021,12.83242066,0.299178372,33.76118556,11.8763169,162.8807741,153.7262129,154.6394743
67,03/01/2021 19:00,12.88194478,55.27969019,275.7414551,,,,,,,,,,102326.625,5.290237119,24,158,18.1566162,283.7706323,281.6397223,8.74003525,0.209548778,52.0126696,2.638644643,,,
68,03/01/2021 20:00,12.44012427,55.40891348,275.4460449,1.294678688,2.258251905,5.439678192,3.961585045,4.206450462,278.5863037,1.173750877,0.412628174,1.093078613,102337.25,5.288140012,24,158,16.70277287,299.8135728,298.0296029,9.196839538,0.016703624,72.5169076,142.9661589,168.6020728,114.8847953,121.4713546
69,03/01/2021 21:00,12.19950279,55.45580691,274.3659668,1.296557426,,,,,278.3210449,,,,102236.5625,5.289819861,24,158,1.312121957,280.7418784,127.3957565,7.686565238,0.016703624,95.71613231,46.39999474,,,
70,03/01/2021 22:00,12.19694438,55.4555884,274.0041504,1.297233582,,,,,278.0317383,,,,102240.375,5.287942925,24,158,0,284.5,109.4985337,7.468797508,0.016703624,115.101763,28.50277194,,,
71,03/01/2021 23:00,12.208372,55.45646925,273.7480469,1.299330711,,,,,278.0317383,,,,102250.625,5.252062155,24,158,3.090905001,225.3345772,102.3446612,7.618461918,0.016703624,118.9291731,21.3488994,,,
72,04/01/2021 00:00,13.00523479,55.23008988,275.9960938,1.285987854,3.932034016,6.321713448,5.375891685,5.483383179,279.2019043,2.055168629,0.597168207,1.959716797,102321.6875,5.11054757,24,158,19.26081429,102.1803838,100.5099879,11.22011275,0.221965584,124.2001748,168.509774,11.11032002,43.14671428,38.71354015
73,04/01/2021 01:00,13.56507208,55.17830085,276.5871582,1.286355019,3.881447315,6.811666489,5.552161217,5.664937973,279.427002,2.10221386,0.631961107,2.004638672,102213.6875,5.10797454,24,158,19.12539063,97.56607026,94.78504243,11.80288001,0.25999795,130.8940922,173.9495232,14.6821588,38.6973578,34.44804445
74,04/01/2021 02:00,14.12694767,55.13740536,277.6745605,1.276497841,4.142685413,6.52259922,5.445349693,5.828409195,279.6594238,2.147438288,0.756784141,1.951416016,102220.1875,5.108789642,24,158,19.10614828,98.66042101,97.25865274,12.81341264,0.26937916,139.2957949,166.737843,16.20053964,42.31512933,35.92688852
75,04/01/2021 03:00,14.58194768,55.09716785,277.6501465,1.277017593,4.555881977,6.423750877,5.815711021,5.858784676,279.6264648,2.357261181,0.631329417,2.270874023,102138.375,5.110034936,24,158,13.38516129,140.5976344,106.9505376,12.52430946,0.267951229,130.9599165,162.028859,33.09044547,48.4111547,47.77733893
76,04/01/2021 04:00,14.68964452,55.09846615,277.5603027,1.277243614,4.507956982,6.508724213,5.836585045,5.898225784,279.7172852,2.330751419,0.692587376,2.22467041,102035.5625,5.102068371,24,158,0,354.4,173.7647176,12.11459614,0.267951229,66.25973368,95.21467911,107.8954243,112.7166333,112.2806172
77,04/01/2021 05:00,14.68965384,55.09844753,277.4975586,1.277212143,4.424201488,6.43697834,5.814368248,5.871767998,279.7172852,2.288254499,0.677764952,2.184692383,102037.1875,5.106480896,24,158,0,354.4,174.0019425,12.23437121,0.263348734,67.20585995,94.75722698,113.8474015,111.9751061,111.8927277
78,04/01/2021 06:00,14.68963523,55.09844861,277.293457,1.277744293,4.36260891,6.449092865,5.778113365,5.842636108,279.7172852,2.256151199,0.680041611,2.150085449,102036.0625,5.106480896,24,158,0,354.4,174,12.28957652,0.263348734,67.69649429,94.75916948,117.2806892,111.247406,111.2711029
79,04/01/2021 07:00,14.68961904,55.09844538,277.1728516,1.277955055,4.326536179,6.389061928,5.751502037,5.812597275,279.7172852,2.235206842,0.662463486,2.133483887,102051.4375,5.114955914,24,158,0,354.4,174,12.3962995,0.263348734,67.57034235,94.75916948,115.6946411,111.1169701,110.9552155
80,04/01/2021 08:00,14.68964011,55.09844307,277.1970215,1.278821945,4.301875591,6.313253403,5.726355553,5.784310341,279.7172852,2.22281456,0.648208737,2.124267578,102090.6875,5.106704375,24,158,0,354.4,174,12.55250846,0.24728488,67.00673296,93.103544,108.4435501,111.6777344,111.0095253
81,04/01/2021 09:00,14.68964637,55.09846158,277.2177734,1.279076576,4.29454422,6.262039185,5.711585045,5.763455391,279.7172852,2.217558384,0.628335655,2.125,102119.75,5.103471909,24,158,0,354.4,174,12.63892885,0.24728488,67.66185576,93.103544,115.9606476,111.2949829,110.9645996
82,04/01/2021 10:00,14.68964712,55.09845406,277.5463867,1.27956295,4.203841686,6.267787933,5.680212975,5.75327301,279.7172852,2.173302174,0.699292123,2.054199219,102102.875,5.103240448,24,158,0,354.4,174,11.79522247,0.24728488,73.32034641,93.103544,130.4595413,109.7039185,110.1942749
83,04/01/2021 11:00,14.68963397,55.09845075,277.6213379,1.278270721,4.020489216,6.411773682,5.600012779,5.73526001,279.7172852,2.082126856,0.795697093,1.919372559,102069.625,5.112961792,24,158,0,354.4,174,11.13173212,0.225299446,75.61853696,95.78842201,125.3920288,108.1541443,108.811821
84,04/01/2021 12:00,14.68964213,55.0984492,277.6806641,1.278142929,3.83355689,6.377349854,5.54947567,5.69430542,279.7172852,1.990103245,0.782623351,1.825805664,102048.125,5.117359543,24,158,0,354.4,174,10.86026282,0.225299446,73.67386239,95.78842201,116.8071671,107.9731903,107.7957535
85,04/01/2021 13:00,14.68963855,55.09846151,277.7382813,1.277822495,3.710787535,6.295635223,5.500525475,5.628032684,279.7172852,1.927207232,0.725415111,1.782043457,102030.5625,5.11340875,24,158,0,354.4,173.6896552,11.07580584,0.225299446,72.3294273,96.09876684,110.4249915,107.4106177,106.8220023
86,04/01/2021 14:00,14.68964209,55.09845081,277.7839355,1.277903557,3.637481451,6.221941948,5.441565514,5.553545952,279.7172852,1.889458179,0.681103587,1.760009766,102028.875,4.846196984,24,158,0.004267718,353.2792781,173.9708873,11.17653337,0.209121017,72.75216827,96.62702359,106.8442317,107.1677104,106.5239421
87,04/01/2021 15:00,14.47168305,55.13047415,277.826416,1.277070999,3.527486086,5.981637001,5.359412193,5.425447464,279.6264648,1.833109617,0.594531357,1.733703613,102120.625,4.844054582,24,158,17.75581182,284.8231371,282.9598517,11.02240186,0.209717612,37.14932398,11.24220051,142.0070291,143.2005335,143.2003961
88,04/01/2021 16:00,13.99769932,55.2092022,277.6313477,1.279821396,3.282151937,5.964916229,4.911047935,5.39134407,279.6508789,1.705988169,0.657721043,1.507324219,102201.3125,4.840480351,24,158,18.75165422,279.4465379,277.4469239,10.69010025,0.213661486,34.18582211,13.90447563,169.7257827,146.1503013,151.6447967
89,04/01/2021 17:00,13.38459538,55.24265374,277.3208008,1.281511307,3.258046627,5.668754578,5.154700279,5.184404373,279.427002,1.734939337,0.412481785,1.685058594,102166.75,4.840949839,24,158,18.1128115,275.0407547,273.5715341,10.88914067,0.199807083,32.29002616,8.530868742,177.1201868,152.3588095,153.4611044
90,04/01/2021 18:00,12.90807652,55.27126023,277.0087891,1.281452179,3.366308689,5.479940414,5.043616295,5.070980072,279.2019043,1.754561424,0.381347716,1.711425781,102227.5625,4.841585523,24,158,17.64656409,281.8726953,279.9008272,10.94769105,0.143291551,38.50071622,8.040416882,171.686949,144.5448668,145.5937101
91,04/01/2021 19:00,12.48043761,55.39403894,275.3842773,1.293132782,1.836564064,4.836105347,3.694861412,3.858273506,278.3485107,0.961625338,0.31892401,0.903747559,102246.75,4.842797408,24,158,15.81014221,304.2902141,301.5774018,8.35990665,0.016703624,72.44354466,139.41836,154.4726012,107.4021132,111.9035552
