,Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Draught,Width,Length,SOG,COG,Heading,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction,stw,northcurrdir,nortwinddir
139,139,2021-06-01 20:00:00,12.19733651,55.45559497,274.5119629,1.275271416,,,,,277.361084,,,,100892.4375,5.199731729,24,158,0.294709638,295.1970978,113.1214438,6.100367036,0.016703624,111.7198039,32.12568198,,,,0.3360716861969786,38.11940676553166,44.8412477004105
140,140,2021-06-01 21:00:00,12.19696156,55.4555968,274.498291,1.274663925,,,,,277.361084,,,,100867.875,5.199734996,24,158,0.0,297.5,109.7089337,5.726123063,0.016703624,115.8116143,28.71317193,,,,0.08974108841994914,-19.60353810676888,45.52054802964307
141,141,2021-06-01 22:00:00,12.20635668,55.45644712,274.5100098,1.275383949,,,,,277.1982422,,,,100829.5,5.266459063,24,158,3.112405594,244.2270882,103.530716,6.08356862,0.016703624,116.4686956,22.53495416,,,,3.194426835633352,88.08508154310088,39.99941155505314
142,142,2021-06-01 23:00:00,12.47339854,55.37392782,275.2700195,1.275305748,1.176194668,4.121581078,3.071326256,3.379014969,277.4619141,0.62668097,0.305047691,0.53918457,100913.375,5.380412662,24,158,17.31054425,128.618588,127.0231334,7.31606306,0.016703624,100.2083296,46.02737164,39.45621601,76.60892216,71.76891056,17.37791814261884,-87.89896474674745,47.23146300114428
830,830,2021-06-02 00:00:00,12.91096035,55.23616197,272.0124512,1.307836533,2.548842907,4.512400627,4.302405357,4.312693596,276.5465088,1.31799674,0.27759409,1.288085938,102413.875,5.342172619,24,158,19.33023252,105.8654926,104.3723406,9.980855932,0.181797423,145.2103902,141.2319355,17.06963026,26.87138689,25.51021136,19.61259671622545,-36.859594974815494,69.5827307521455
831,831,2021-06-02 01:00:00,13.5554165,55.16905877,272.3918457,1.305933952,2.575171471,4.482688904,4.272620201,4.282296181,276.8564453,1.330161095,0.250366151,1.306396484,102360.1875,5.380438595,24,158,19.92411576,96.77693507,94.54594923,9.732727198,0.15813465,153.3689214,163.205175,0.118456595,23.21737409,23.03808332,20.221768830787894,-68.65922579258806,67.91487067357784
832,832,2021-06-02 02:00:00,14.07332917,55.14032893,273.0134277,1.305297852,2.470054388,4.810495377,4.17850399,4.450873375,277.0075684,1.273298264,0.412774682,1.166137695,102426.625,5.382382019,24,158,19.71631206,94.86453901,93.28191489,9.993939649,0.219467884,154.4516873,164.5709758,21.42897147,31.13457603,29.56261176,19.30877959523516,77.85289072700625,67.73360216825161
833,833,2021-06-02 03:00:00,14.56813784,55.09972135,273.083252,1.304358482,2.827877998,5.132033348,4.630042076,4.680102348,276.994751,1.45474267,0.410986364,1.393493652,102383.9375,5.378920316,24,158,14.41372141,136.800597,107.5904366,9.882061164,0.165366464,135.4201648,153.4391162,85.68668331,50.67982258,52.77175678,14.235392409039344,81.02955282723978,63.01060141059832
834,834,2021-06-02 04:00:00,14.68965166,55.0984549,272.8842773,1.30475235,2.838981152,5.377157211,4.700113297,4.778863907,277.1289063,1.465003967,0.476623714,1.383911133,102316.8125,5.374249326,24,158,0.0,351.4,173.984127,9.591658487,0.165366464,67.23808751,87.04542584,151.2877845,119.0835151,121.7131461,0.3214393331618425,81.02955282723978,61.222214487324
835,835,2021-06-02 05:00:00,14.68963391,55.09846343,272.8374023,1.305514336,2.840621948,5.461569786,4.733435631,4.819501877,277.1289063,1.468055725,0.486932456,1.383789063,102356.875,5.35804416,24,158,0.0,351.4,174.0,9.555160382,0.153047337,67.34174228,83.73956129,144.63801,119.6222,121.7443848,0.2974934142468936,77.73956129450359,61.34174228075972
