Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,SOG,COG,Heading,Width,Length,Draught,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction
649,2021-01-28 02:00:00,13.6358178,55.1788955325,275.46270751953125,1.2655344009399414,1.4464658498764038,4.012903213500977,3.156288146972656,3.7127065658569336,277.7196044921875,0.7616884112358093,0.4883150458335876,0.549652099609375,100209.875,18.305,98.2315,96.8825,25.0,158.0,5.2,7.630850897365531,100209.875,17.469367617873203,6.882499999999993,97.85086791992188,155.1970135498047,131.2180249023437
650,2021-01-28 03:00:00,14.1071517469459,55.13800752356021,275.21307373046875,1.2628726959228516,1.5853376388549805,4.162400245666504,3.211341857910156,3.819430351257324,277.8153076171875,0.8286755681037903,0.5404070019721985,0.589508056640625,100137.4375,18.343630017452007,99.5134380453752,98.3280977312391,25.0,158.0,5.2,8.216685640715792,100137.43750003,1.378460647550753,8.328142090155637,102.1226774152453,168.5232206281359,134.2557340558702
651,2021-01-28 04:00:00,14.589316439937598,55.09553728705148,275.224609375,1.2605562210083008,1.903326749801636,4.41398811340332,3.63992977142334,3.9856910705566406,277.877197265625,0.9882201552391052,0.6417273879051208,0.747955322265625,99971.375,12.348517940717628,135.01872074882996,104.04056162246488,25.0,158.0,5.2,8.427266924586062,99971.375,3.052050988818636,14.040561622464878,95.81158071151953,161.5171471177695,133.88801198593356
662,2021-01-28 15:00:00,14.689641666666668,55.0984435045045,273.503662109375,1.271275520324707,3.664745807647705,5.546223640441895,5.004798889160156,5.0392656326293945,277.77490234375,1.8704739809036253,0.4653596878051758,1.8111572265625,99785.1875,0.0576576576576576,323.7540540540541,174.07207207207207,25.0,158.0,5.273873873873874,12.052799322161071,99785.1875,35.52899961936777,84.07207320635652,89.65146918769355,143.70789618964668,141.66089911933418
663,2021-01-28 16:00:00,14.507486551671732,55.12324015197568,273.1579284667969,1.273270606994629,3.57502555847168,5.349724769592285,4.937782287597656,4.962151527404785,277.877197265625,1.8216590881347656,0.4252015948295593,1.77044677734375,99932.3125,15.728419452887536,278.58966565349544,279.39209726443767,25.0,158.0,5.3,11.955750825717036,99932.3125,133.4232209444664,170.60790273556233,19.13700082889079,43.97106191524984,41.57781240353109
664,2021-01-28 17:00:00,13.996486298372512,55.204771081374325,272.4725341796875,1.278120040893555,2.5143136978149414,4.972949028015137,4.172645568847656,4.282763481140137,277.8153076171875,1.293389081954956,0.3755769729614258,1.23309326171875,100109.6875,18.72133815551537,279.5502712477396,280.86980108499097,25.0,158.0,5.3,10.690069236298667,100109.6875,129.32353957970773,169.13019891500903,1.661915342803468,45.94492669821216,42.70392938375903
665,2021-01-28 18:00:00,13.363619514705883,55.23905220588235,272.5738830566406,1.2791967391967771,2.3391668796539307,4.5839033126831055,4.150184631347656,4.1758222579956055,277.499267578125,1.211842060089111,0.2870515584945678,1.177001953125,100183.3125,19.04117647058824,273.91580882352946,274.9485294117647,25.0,158.0,5.3,9.538238153127908,100183.31250000087,118.2131739785041,175.0514781310102,29.96452600815718,57.9624813304228,56.9284237132353
666,2021-01-28 19:00:00,12.890358177065767,55.26944991062396,272.6722412109375,1.2796039581298828,2.1015748977661133,4.519735336303711,4.042396545410156,4.078329086303711,277.332763671875,1.0925019979476929,0.2906465530395508,1.052734375,100271.8125,18.072681281618888,284.0671163575042,284.81281618887016,25.0,158.0,5.3,9.002396310771854,100271.8125,130.0798325251008,165.18718381112984,59.34492917245797,50.05119748300484,50.71513791269234
667,2021-01-28 20:00:00,12.455088942457232,55.40631155365474,272.11572265625,1.2832260131835938,1.1765315532684326,3.9240665435791016,3.232948303222656,3.3464298248291016,276.5867919921875,0.6278113722801208,0.2444338202476501,0.5771484375,100233.9375,16.90746500777605,300.1575427682737,299.5225505443235,25.0,158.0,5.3,6.511129096881358,100233.9375,146.47897016975858,150.4774494556765,56.82519725841087,36.54638866466087,39.03384594005149
668,2021-01-28 21:00:00,12.203149394144145,55.456094644144144,270.6666259765625,1.2832326889038086,,,,,276.35693359375,,,,100141.125,2.8515765765765764,197.7740990990991,149.16216216216216,25.0,158.0,5.3,4.997142667946093,100141.125,1.12432828923059,59.16216216216216,,,
