,LON,LAT,sog,vwknot,cog,truecurrdir,dirchk,heading,curdir,curspeed,vgms
255,12.96854176,55.24035747,18.97931689,18.007433586327966,101.4181239,15.78609568,85.63202822,99.86690729,84.08081160286547,0.5251736494181509,9.76402762115444
258,14.56580069,55.09605585,13.34843031,12.794131468968093,122.931039,18.6399641,104.2910749,101.8964803,83.25651623276362,0.37618790639231414,6.867182997221936
269,14.68959245,55.09840648,0.203480203,0.11428772685551775,334.4945099,53.22837323,281.26613667000004,174.0060965,-59.22227676647821,0.07810189566655999,0.10468165603457145
270,14.4647144,55.13001268,17.9595092,17.829381903257236,286.5097976,160.8688337,125.6409639,280.3691276,-60.499706116193444,0.0687164383951533,9.239381212058854
271,13.97806195,55.20933111,18.46218493,18.313598717739367,276.620839,108.6097662,168.0110728,271.2079875,-17.401778761574604,0.19177112409042846,9.497985867887643
272,13.31985404,55.24220483,17.37199094,17.138992772143478,274.6140601,111.3526121,163.26144800000003,268.5953424,-22.757269756047,0.26769132131147566,8.937128788970059
273,12.92339687,55.26759876,16.91313674,16.823362187409685,281.721733,100.9698211,180.75191189999998,275.1950899,-5.774731236089247,0.15798166849317605,8.701068391809857
302,12.55202354,55.34887835,17.36791772,16.989815148030804,123.8411975,144.5529924,20.711794899999987,119.0618971,83.61488955844528,0.2568319965678352,8.935033295606544
303,12.98906556,55.22665716,17.90808081,17.57222280889568,104.6031272,145.3366358,40.73350860000001,100.4459548,65.78259063848378,0.22315974786305734,9.212923556950305
304,13.60753626,55.17169624,18.03771085,17.642174553934375,95.62113467,152.3528957,56.73176103,91.04743925,63.400334987668685,0.24160809019379487,9.279612537298076
305,14.04801802,55.14645357,17.89543525,17.450928324277257,97.15929645,152.9837365,55.82444004999999,92.55590074,65.53963721602209,0.26985494806766563,9.206417969955757
306,14.52192186,55.10066941,15.81057282,15.39325049850376,104.4587149,164.7125491,60.253834199999986,97.44074074,82.15328983768269,0.2325899399255131,8.133847525465583
326,12.50032117,55.35987377,17.71982154,17.55396255375097,126.6810013,141.6991055,15.018104199999996,124.4631353,86.16224093021951,0.11263409341828119,9.116072404568373
327,12.96907235,55.23922894,19.28476567,19.199531984721933,99.55508176,149.3221017,49.76701994,97.18062639,66.50272810345484,0.0523642640190438,9.921167645848337
328,13.61461554,55.18507284,19.53001698,19.344385880032032,98.70905317,137.3180479,38.608994730000006,95.91316864,53.2312165472314,0.13687911755035695,10.047338707685975
329,14.10721574,55.14260247,19.07156918,18.839346646890576,99.47955266,144.7759348,45.29638213999999,95.97364238,60.7495771405453,0.15375625032869134,9.811487385533491
330,14.57863301,55.0971205,13.65657839,13.554104649529197,135.9875777,141.1564589,5.168881199999987,108.6489362,69.80539504918667,0.13318181092728018,7.025711693589876
350,12.58878982,55.33106826,16.33287938,16.182646785498793,126.4689192,135.5216735,9.05275429999999,124.8424125,80.36408599931116,0.1120365895328418,8.402551383887232
351,13.00730135,55.22290876,18.49339485,18.36873127246155,104.1358679,144.5257439,40.389876000000015,101.5871611,66.11290504035097,0.08158227033050525,9.514042005350346
352,13.68251576,55.16852274,18.65172352,18.60517188041627,94.96947586,105.8137263,10.844250439999996,93.50130791,19.315034173463253,0.0985807044560781,9.595495174400659
353,14.11703241,55.13917803,18.05421436,18.00504477690932,99.79499731,107.0273594,7.232362089999995,98.11105829,25.13841766727252,0.09739772720757144,9.288102870665707
370,12.50021115,55.38686587,16.25177271,16.144952180227694,306.7184808,30.22807757,276.49040323,305.3809473,-84.84712991116736,0.06457818540529191,8.360825553040437
374,12.61085803,55.32348051,18.28639277,18.233791752851857,124.7763431,118.6851238,6.091219300000006,123.5393436,62.22446747954266,0.05902471404591149,9.407548497787838
375,13.05930269,55.21350948,18.38908684,18.317611891473586,100.7866149,142.3836488,41.5970339,99.45424285,61.83789165102426,0.047341267326370645,9.46038010083342
376,13.6814431,55.16573603,18.12783772,18.069636861095965,95.80833056,148.5239056,52.715575040000004,94.47165057,62.995556210845876,0.03564996944695074,9.325978866138492
390,14.45908575,55.12608087,17.8926321,17.876315713829264,284.0162484,84.24880492,199.76744348,280.8360472,5.084852141265312,0.05510522482271931,9.204975872003292
393,12.92389976,55.26231144,17.45345455,17.319518818569218,281.8620254,173.6977192,108.1643062,280.1617546,-86.14052600490668,0.06958698372397874,8.97903824981994
399,13.00040923,55.22155786,18.03900514,17.90805086501285,103.1834697,36.65533463,66.52813507,102.8090378,66.15370318084463,0.0845660558186465,9.28027839283877
401,14.09243295,55.14514613,18.66747405,18.57854914599742,97.72547285,35.03723268,62.68824017,97.47589953,62.43866684801267,0.05611243768239623,9.603598132523922
447,12.96241354,55.23595144,19.12367663,19.004765429500107,105.024843,16.13462716,88.89021584,104.6003984,88.46577146488313,0.06383917580391543,9.838294387282641
448,13.61191681,55.17814482,19.60690583,19.492674767324615,96.18178788,24.10563612,72.07615176,95.47794822,71.37231209915463,0.0647826355302831,10.086894654799876
449,14.10169658,55.14430578,18.65496365,18.648390932153486,99.12726012,84.96000476,14.167255359999999,99.29006944,14.330064677182712,0.03811670346186595,9.59716207943204
450,14.55713306,55.09681698,14.00651591,13.982629576593341,119.585011,57.32727387,62.257737129999995,104.0158338,46.68855988638971,0.04216726924022969,7.205739227286758
470,12.52982699,55.35711246,17.0218455,16.90035229504123,122.3486759,69.25759223,53.09108367,122.6290569,53.37146468994572,0.17868965548635574,8.756994289535962
471,13.00781958,55.24561032,18.71948301,18.443612415795084,100.2591411,41.04199001,59.217151089999994,101.3175182,60.27552824073671,0.18620794523254358,9.630354465479988
472,13.54314104,55.20571476,18.25673386,18.044225590643492,97.03195949,40.42827239,56.60368710000001,98.06043956,57.63216717248789,0.1420460157881859,9.39229028706657
473,14.07941246,55.16426788,18.284256,18.13755198733648,98.52847756,44.10278021,54.42569735,99.28764072,55.18486050569165,0.10415483420731261,9.406449223171109
474,14.54398631,55.1076182,15.02827059,14.93496900264662,123.3568155,52.74781635,70.60899914999999,108.3043793,55.55656295481241,0.12951463484916675,7.731387277497685
494,12.54496655,55.34992375,16.52690699,16.5072246771886,125.1476242,87.24322518,37.90439902,125.7892226,38.545997415118265,0.21775627944557466,8.502370094659945
495,12.98645299,55.23946832,18.68958903,18.422371136174675,100.8714402,44.85468386,56.01675633999999,102.0322998,57.17761597486422,0.19140572460299507,9.614975321535137
496,13.56545382,55.19412775,18.47155361,18.445782209054357,97.39394756,87.14094128,10.253006279999994,98.55345748,11.412516199981145,0.22813052280990356,9.50280564358473
497,14.07648448,55.15285337,18.39265655,18.352825344159573,99.35859824,84.85286495,14.505733290000009,101.2832879,16.43042294817961,0.18020051226977427,9.462216560345716
498,14.54185087,55.10287057,14.85410483,14.838705780526029,100.162938,96.31462271,3.848315290000002,109.513361,13.198738326510913,0.19789180353581076,7.6417866189937245
518,12.54078295,55.35014796,17.54718963,17.331474363363046,123.0402443,51.2050773,71.835167,122.4319905,71.22691319273063,0.18135051077630635,9.027260844737112
519,12.99613925,55.24040534,18.11603069,17.72192739743175,100.1360601,18.93726354,81.19879655999999,99.92427891,80.98701537041343,0.2149129090573077,9.319904666117912
520,13.59629025,55.19347946,18.33826953,18.088754961570622,96.75595964,30.28789972,66.46805992,96.41355099,66.12565126886008,0.14954133792265234,9.43423681963165
521,14.07812647,55.15626849,18.3818788,18.123890379727076,100.3499838,11.08228586,89.26769794,99.4355132,88.35322742537245,0.1357308784071473,9.456671879823027
522,14.55127272,55.09983407,14.62759295,14.497300691213203,128.3354545,33.0846369,95.2508176,107.1159845,74.03134757562381,0.11589642990806397,7.525256173474638
534,14.46407169,55.13103523,17.78828244,17.686437112781043,287.3780477,47.92465197,239.45339573,285.2114665,-26.863881504912108,0.07532718710454613,9.151292540384814
535,13.97846068,55.21751955,18.20153375,18.171433619704434,277.177538,73.08306474,204.09447326000003,276.0032108,-10.913724458894999,0.05025989109045347,9.363892247144769
536,13.32636432,55.2442715,18.18207885,18.157988315449508,275.5288451,82.7164307,192.81241440000002,273.2079689,-4.07560044523727,0.07608710364379694,9.353883552834654
537,12.92143981,55.27107188,17.82567174,17.645645685611175,281.3964192,22.88644128,258.50997792000004,279.0591807,-58.05437803351485,0.09897999634109472,9.170527698322873
543,13.02284275,55.2316577,18.0743466,18.019583058664317,100.121949,68.43271505,31.689233950000002,99.39469027,30.96197522009454,0.08004064836105777,9.298460026751723
544,13.55314384,55.183973,18.20698152,18.183919678246976,97.57395548,80.15301867,17.42093681,96.86652977,16.71351110277418,0.07661915376873232,9.366694886305176
545,14.08427273,55.14199886,18.08844037,18.082107604506717,99.02191784,79.92500307,19.096914769999998,98.18165138,18.25664830486191,0.02043751779031272,9.305710654388312
558,14.47838435,55.13058305,17.37166231,17.29275590903652,289.7912695,59.74498797,230.04628153,285.9162785,-14.338733530413602,0.07271341978155121,8.936959723222554
559,14.00656203,55.21978299,18.47246964,18.42610782301447,275.7077348,39.94130451,235.76643029000002,274.9537952,-45.104900294926786,0.030798086765544786,9.503276900915733
561,12.93721232,55.2687228,17.90499233,17.785150360170064,280.1510091,31.3664818,248.7845273,278.5152776,-50.11824057707198,0.07107761324284045,9.21133466920465
567,13.00862975,55.2410451,18.21892925,18.182949745573662,101.66778,73.56650493,28.10127507,100.2944551,26.72795013568763,0.0722385587012478,9.372841470315876
568,13.56243083,55.18241,18.31912682,18.251082457861557,100.3368899,50.58292386,49.75396604,99.30769231,48.72476844664618,0.05654018399130038,9.424388733408788
569,14.07177611,55.13779939,18.31646018,18.26809850600037,97.82798729,14.56009978,83.26788751,96.82669307,82.26659329577886,0.025829330089723757,9.423016863874885
582,14.46136452,55.12534137,17.97866047,17.84813129242434,286.7560846,170.8700659,115.88601870000002,284.7673627,-66.1027032278339,0.0676804142062662,9.249233702026958
583,13.98235648,55.21480961,18.60507957,18.4840949279138,279.5909814,162.4672049,117.12377649999996,278.5505985,-63.91660633179772,0.064930584243229,9.571498904208253
584,13.32716447,55.2474317,18.67785917,18.5617276759968,273.5546148,176.3641977,97.19041710000002,272.7378581,-83.6263393829215,0.059817410982719026,9.60894082210104
606,14.48550958,55.12396626,17.00236168,16.910102856071266,284.9674163,110.3949878,174.57242850000003,282.9381837,-7.456804153723974,0.12648431984412337,8.74697071715197
607,14.0565419,55.20244842,18.62849998,18.58549300407016,279.8907285,101.7673268,178.12340170000002,280.6527527,-1.1145739834326482,0.11968033392142649,9.58354767980245
608,13.28762034,55.24111123,19.10820853,19.068845900675115,273.8969314,105.2368001,168.66013130000005,274.7039946,-10.53280551062647,0.08257181159480577,9.830336727029529
614,12.57328831,55.3388438,17.33240776,17.27473814146877,124.8857319,53.30955605,71.57617585,123.7637931,70.4542370490961,0.05117278131380283,8.916764975820557
615,13.0309249,55.22544715,18.05666004,18.01176618930337,102.4699315,34.71132441,67.75860709,100.8349901,66.12366564846769,0.028693930623996864,9.289361065953289
630,14.47219147,55.12519774,17.42748578,17.1550538836369,285.0833484,176.5352921,108.54805629999998,282.591732,-73.94356008877865,0.14017482044664978,8.965678454573517
638,12.5704931,55.33682737,17.23047066,17.09028033871133,124.5629008,61.47711189,63.08578890999999,123.8360095,62.35889755558247,0.15701278262697246,8.86432280069966
639,13.02898522,55.23290677,18.27985485,18.06926573544289,100.040762,45.43979198,54.60097002,99.45223726,54.01244527744189,0.15702926565243883,9.404185024179442
654,14.4807645,55.12773871,16.90723231,16.82153781796161,284.2229228,102.8692208,181.353702,284.7149936,1.8457727359047011,0.21788819176010382,8.698030821072127
655,13.9930617,55.20492859,18.72750279,18.70237708363825,279.3793403,96.25511206,183.12422824000004,280.739387,4.4842749449792825,0.16868550507539012,9.63448029118222
656,13.3636191,55.23905225,19.04109934,19.03888379420798,273.9159202,91.91745517,181.99846503000003,274.9493007,3.031845524392384,0.1284476292131012,9.79581198682992
665,14.07434722,55.13921316,19.10558882,19.094360361478987,98.81453324,94.8741466,3.94038664,96.39927196,11.2734185567636,0.1681158889057164,9.828989000926022
679,14.01813281,55.21545875,18.7958181,18.568405472987916,278.2579201,7.283765442,270.974154658,277.7577101,-89.52605509895776,0.1180953902749364,9.669625527317626
680,13.30409213,55.24841535,18.47868217,18.32524672077272,274.2455024,16.32448192,257.92102048000004,274.0310981,-69.64441997999691,0.08219101912253297,9.506472975614775
681,12.9112217,55.27309991,18.07233108,17.858239273779716,281.3457002,11.55956107,269.78613913000004,280.666606,-67.77383297108892,0.11218194602315357,9.297423129951643
687,12.98908476,55.23233557,18.21382035,18.00854714135804,102.5666246,160.5554655,57.9888409,100.472252,81.02771756167984,0.11363318678907187,9.370213164934663
688,13.5924573,55.17041372,18.81649215,18.647531934332626,98.5521339,143.7048058,45.1526719,95.78981315,59.49461899447203,0.11227550854177133,9.680261420928078
689,14.08559661,55.13607802,18.71477913,18.48638081425869,96.70122204,149.5411245,52.83990245999999,93.70145555,63.242579996842416,0.14122248206409416,9.62793452515691
690,14.56126607,55.09785515,14.04054904,13.91146103420712,124.3723736,141.9007505,17.528376899999984,101.0567006,62.957451066197585,0.1410386021505921,7.223247782693693
702,14.46789907,55.12719382,17.79652864,17.73295839588341,285.9645551,106.7554846,179.2090705,284.3900146,-2.3654700165840197,0.10574706860869197,9.155534849264328
703,13.9923851,55.21268783,18.18854248,18.09325490467957,278.1164053,115.7526107,162.3637946,277.9773831,-17.775227563855992,0.11354509545257889,9.357208807490482
704,13.30660172,55.24651039,18.50400641,18.386970137182683,274.5188219,142.4420183,132.07680359999998,273.6125073,-48.82951099054746,0.07518141021605254,9.519501188393868
710,12.58567796,55.33025424,17.73479391,17.575630221609043,124.4282511,63.96068747,60.467563629999994,123.8418677,59.88118021391476,0.19449590482771636,9.123775033439655
726,14.47965416,55.12370738,16.75349478,16.583781345566635,284.1030075,123.2439264,160.85908109999997,279.8856089,-23.358317540101353,0.14482223123703383,8.618939592550674
727,14.03844377,55.20729084,18.62587962,18.507164238829468,281.9053957,118.6975981,163.2077976,281.7439561,-16.953641980192227,0.12790227484909641,9.582199619302397
728,13.32404007,55.24304897,19.14684408,19.02551234447963,274.1135697,147.1367195,126.97685020000003,272.8764387,-54.26028076671828,0.07339569765967588,9.850213026031485
729,12.91997166,55.26961932,18.71904561,18.545552548517875,282.0586467,178.1127286,103.9459181,280.6043233,-81.28294807280692,0.08940802263035076,9.630129442329457
734,12.77048049,55.2623117,17.53936731,17.402752768880074,116.9398089,47.43613315,69.50367575,114.9741091,67.5379759277919,0.10858524565051628,9.023236603560036
735,13.21301715,55.19621138,18.28603896,18.22958818673224,96.84234326,49.95788041,46.884462850000006,95.60646172,45.64858130789147,0.046452593653030845,9.407366478032719
737,14.33523058,55.1123618,18.25127768,18.20082063310827,99.91490412,44.67941432,55.2354898,98.58769453,53.9082802110761,0.03742813982589081,9.389483321329356
738,14.67610024,55.09485455,5.327648579,5.3038343317304415,243.0861971,1.961748022,241.124449078,136.4701939,-41.568058089126986,0.05013117990983755,2.7408419482457043
739,14.67864676,55.09372905,2.153993066,2.0401382082088224,300.7018831,82.79502944,217.90685365999997,196.8571429,-65.93788658033863,0.05899117288166107,1.1081351301574236
741,14.68102847,55.09550188,2.119875776,2.0436444896460713,246.8977834,24.5809609,222.3168225,138.6430743,-65.93788658033863,0.05899117288166107,1.0905832781150326
742,14.56323496,55.11950321,14.33824786,14.256960212761534,300.5920741,157.3125856,143.27948849999999,263.3780308,-73.93455479156827,0.043208260625188906,7.3764007922625785
745,13.8371951,55.39867384,8.03480826,8.02157288185498,114.2088667,168.6512121,54.44234540000001,196.6696165,28.018404437980365,0.13614537065143345,4.133557084062146
747,14.55396567,55.12252454,14.94855372,14.937387892734293,115.7261718,86.17048097,29.555690830000003,118.4256198,32.25513885972201,0.052049569772271896,7.690376437905134
750,14.20565609,55.17410394,18.59020619,18.52127409387488,285.4933947,67.52713108,217.96626362,284.2419677,-8.23090126726394,0.08900764321913612,9.563847201358165
751,13.76982957,55.21326416,17.85448505,17.822376383731502,275.3729007,82.1693417,193.20355899999998,274.4852434,-3.345415058459589,0.1135066194319617,9.185350884864699
752,13.15499166,55.24631677,17.73732689,17.6706335138054,274.7656079,81.15935097,193.60625693000003,273.6268382,-5.213810797224683,0.211803863559868,9.125078140755221
753,12.69393563,55.30870284,16.08699163,15.970316815995346,297.9105032,77.7360291,220.1744741,296.024324,13.760353134155618,0.2615491136482974,8.27605290153308
759,13.00119818,55.23494529,18.50228137,18.4724345613074,102.5436203,83.71414155,18.829478750000007,101.9127026,18.198561080791546,0.17135535270622038,9.518613730836504
760,13.60681917,55.18439578,18.59326752,18.452533178176285,98.0875151,23.59424875,74.49326635,97.67451503,74.08026628130213,0.07931799117061582,9.565422121617452
761,14.09946738,55.14156766,18.87955801,18.777823656460036,99.36666881,40.86099294,58.50567586999999,98.89155902,58.03056608196185,0.06985172606207571,9.712706044860582
762,14.56736862,55.09773939,13.82745902,13.764882235402112,130.2350649,37.95153796,92.28352694,106.0655738,68.11403580833235,0.06941503861859034,7.113622296532565
774,14.47201817,55.13041361,17.5990935,17.56747141947242,287.0862246,169.8074651,117.27875949999998,283.8726653,-86.3198692664905,0.016724736459448473,9.053963113489042
775,13.99744747,55.2159125,17.09569574,17.07105262269278,278.8240758,107.7488391,171.0752367,278.3713072,-9.377532249377145,0.04086158483506064,8.794987004835889
778,12.50622117,55.3863941,18.08462772,18.01077945853037,302.860731,76.0223189,226.83841209999997,301.3104808,17.332799657617045,0.14589804060734507,9.303749212881984
783,12.9107602,55.24777577,18.68827185,18.676520487668746,104.002464,83.77918419,20.223279810000008,101.9664806,18.1872964244612,0.08838661210967735,9.614297690091574
786,14.56361068,55.09828424,14.84170306,14.760880566838848,127.3592823,148.3134145,20.95413219999999,104.3473397,72.660754188376,0.07234944425433197,7.635406451280996
798,14.48037455,55.12674674,17.73925234,17.33400806880373,286.5066118,22.9608559,263.54575589999996,281.4093458,-55.62979830192502,0.21930708498929555,9.12606870048359
799,13.96541146,55.20534473,19.52101911,19.045017793711246,277.2345553,15.75602218,261.47853312,275.9596603,-68.2843175233191,0.2531281687053737,10.042709697499744
800,13.39238007,55.23677811,19.37279236,18.930111540919498,274.8471747,18.65458425,256.19259045,273.7422434,-67.603172316518,0.2391372595592413,9.966453524025106
801,12.86167811,55.27198772,17.80199637,17.406226827455864,286.3815601,19.67482802,266.70673208,284.4643348,-55.86083716635375,0.21404201679386692,9.158347756970883
808,14.12571179,55.13656234,18.81475428,18.322717251519723,98.46037659,172.0372024,73.57682581000002,96.80616788,88.84337025686229,0.25683865100598857,9.679367362897416
809,14.58513618,55.09613373,13.07085954,12.761619198859915,135.9750451,161.2038753,25.228830200000004,104.4716981,85.67557341055574,0.25359571731699054,6.7243849881675075
821,14.4554209,55.13782095,18.05460537,17.792644980176284,287.9803295,8.84648559,279.13384391,285.5103189,-65.64319546050469,0.13561853395471551,9.2883040281922
822,13.98902182,55.20688202,18.27845316,18.05804556446164,276.4532846,14.40589909,262.04738551,275.4044944,-70.18960652631726,0.11658276915168898,9.403463916040746
