,Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Draught,Width,Length,SOG,COG,Heading,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction,stw,northcurrdir,nortwinddir
3996,3996,2021-06-29 23:00:00,12.1969653,55.45558563,291.673584,1.19475174,,,,,291.1884766,,,,100643.375,5.379246989,24,158,0.0,291.5,109.4707602,3.405853835,0.016703624,103.3561999,28.47499844,,,,0.04110718257706685,2.048525675606131,32.82696013364591
3997,3997,2021-06-30 00:00:00,12.1969612,55.45559493,291.2282715,1.19587326,,,,,291.1884766,,,,100629.875,5.341569974,24,158,0.0,291.5,109.0338983,4.202830469,0.137539105,102.566664,11.98692128,,,,0.26734851147714145,-82.95302296993258,31.60056233721835
3998,3998,2021-06-30 01:00:00,12.19694368,55.45558961,290.9533691,1.196029663,,,,,291.1884766,,,,100683.875,5.378188655,24,158,0.0,291.5,109.0,3.095461157,0.072376058,111.6519102,11.64039241,,,,0.14068458106813284,-59.35960759196113,40.65191016386572
3999,3999,2021-06-30 02:00:00,12.37121436,55.41928339,290.7993164,1.19649601,,,,,291.1884766,,,,100678.5625,5.383545827,24,158,15.6370614,128.8189997,116.0307018,1.862866446,0.019269211,97.71217149,13.2815992,,,,15.674515508245497,-50.68769904752281,33.742873240557586
4000,4000,2021-06-30 03:00:00,12.80417055,55.26751244,292.154541,1.192843437,0.439134896,2.618283272,1.799659729,2.489438057,291.8383789,0.247619569,0.223571777,0.100799561,100786.5,5.379548022,24,158,20.588704,111.5711211,109.7602255,4.296861813,0.010175636,67.53157805,155.1383209,64.21057343,104.4698031,68.98451447,20.60690563312512,-45.37809736672633,-2.708196430524483
4001,4001,2021-06-30 04:00:00,13.38879029,55.20081953,292.2658691,1.193047523,0.542551398,2.811408043,2.086830139,2.621222496,291.7102051,0.30243367,0.25946629,0.154541016,100685.1875,5.384761704,24,158,21.03122959,99.07238009,97.06410032,4.847399868,0.010175636,86.14372031,142.4421957,43.51143079,75.50268941,52.55880933,21.047325515363035,-45.37809736672633,3.2078206278301367
4002,4002,2021-06-30 05:00:00,13.9911258,55.15116099,292.2248535,1.190764427,0.474191308,2.730352402,2.16910553,2.492925644,291.614624,0.267163694,0.192768514,0.180603027,100702.125,5.376572007,24,158,20.51814209,97.87052474,96.11742424,4.928946183,0.035463763,119.1161982,169.8992642,26.89234184,64.80186676,47.8109858,20.586348654125754,-73.78183992515498,35.233622397240445
4003,4003,2021-06-30 06:00:00,14.5287096,55.10214114,292.4101563,1.187949181,0.593798161,2.844259262,2.344337463,2.585958481,291.4658203,0.329717875,0.180770516,0.258758545,100652.125,5.38397944,24,158,16.56657168,95.3505779,104.3222453,6.641729398,0.035463763,138.2020308,178.1040852,9.268580161,49.28921004,46.2146556,16.63427491794613,-73.78183992515498,62.524276135311155
4004,4004,2021-06-30 07:00:00,14.68964984,55.09847121,292.7983398,1.188441277,0.663751245,2.939873695,2.430335999,2.661187172,291.9058838,0.363934338,0.201451242,0.289459229,100572.8125,5.378492335,24,158,0.0,12.6,173.7272727,7.332077608,0.035463763,64.28028269,112.4908873,90.01046059,112.4410941,106.5083778,0.06893446249685505,-73.78183992515498,58.00755541742491
4005,4005,2021-06-30 08:00:00,14.68963864,55.09846469,292.8393555,1.188034058,0.723305762,3.011763573,2.586219788,2.71983242,291.9058838,0.395426095,0.198405802,0.337005615,100587.4375,5.4,24,158,0.0,12.6,173.4814815,7.822424253,0.049479795,62.31757478,145.6361202,94.17923539,111.2981929,106.041769,0.0961788245799561,-40.88239831243992,55.79905626645474
4006,4006,2021-06-30 09:00:00,14.68964533,55.09845653,292.848877,1.187968254,0.823429942,3.085363388,2.709632874,2.778356552,291.9058838,0.446377397,0.17737627,0.407440186,100599.125,5.38601472,24,158,0.0,12.6,173.3793103,8.011065427,0.049479795,64.75290477,145.7382913,82.32860539,111.4652517,106.922157,0.0961788245799561,-40.88239831243992,58.132215120249775
4007,4007,2021-06-30 10:00:00,14.68964331,55.09846672,292.6862793,1.197523117,1.073621869,3.196468353,2.813026428,2.934078217,291.9058838,0.570456505,0.174255371,0.52633667,100613.25,5.391888538,24,158,0.0,12.6,173.48,9.177049975,0.049479795,56.42590775,145.6376017,71.66583679,117.5404172,114.503922,0.0961788245799561,-40.88239831243992,49.90590774750665
4008,4008,2021-06-30 11:00:00,14.68962364,55.09847009,292.8417969,1.19447422,1.387439728,3.381772041,3.103919029,3.154904366,291.9058838,0.725073755,0.178741455,0.694488525,100592.5625,5.384401034,24,158,0.0,12.6,173.0,10.04656858,0.036623653,63.13259633,145.5792094,92.52002716,118.6483383,117.1039429,0.07118905602204036,-41.42079060825253,56.13259633149614
4009,4009,2021-06-30 12:00:00,14.68961841,55.09846237,292.9453125,1.19192791,1.587599158,3.720763206,3.322914124,3.408324242,291.9058838,0.822344184,0.25781244,0.771514893,100566.9375,5.3650368,24,158,0.0,12.6,173.0,8.660170749,0.036623653,65.58430425,145.5792094,128.2230453,118.0819473,118.8381653,0.07118905602204036,-41.42079060825253,58.58430424701226
4010,4010,2021-06-30 13:00:00,14.68962741,55.09844586,292.9992676,1.190472603,1.712315321,3.966682434,3.525306702,3.621772766,291.9058838,0.882921517,0.300354004,0.821228027,100554.8125,5.392489387,24,158,0.0,12.6,173.0,8.70688473,0.036623653,67.27743156,145.5792094,125.9484177,117.8384705,120.2668381,0.07118905602204036,-41.42079060825253,60.277431560903565
